Date,Time,Shape,Spacing_cm,Connection,Season,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-02-01,05:15,Flat,62,TSSC,Spring,5.8,22.9,27.1,82.68,0.01,66.14,0.01,0.5,0.67
2025-02-01,05:30,Flat,62,TSSC,Spring,11.7,23.2,27.5,82.55,0.02,66.04,0.02,1.0,0.67
2025-02-01,05:45,Flat,62,TSSC,Spring,17.5,23.5,27.9,82.41,0.03,65.93,0.02,1.5,0.67
2025-02-01,06:00,Flat,62,TSSC,Spring,23.3,23.7,28.3,82.28,0.04,65.82,0.03,2.0,0.67
2025-02-01,06:15,Flat,62,TSSC,Spring,57.3,24.3,29.7,81.84,0.09,65.47,0.07,4.9,0.67
2025-02-01,06:30,Flat,62,TSSC,Spring,91.4,24.8,31.1,81.4,0.14,65.12,0.12,7.8,0.67
2025-02-01,06:45,Flat,62,TSSC,Spring,125.4,25.4,32.5,80.96,0.2,64.76,0.16,10.6,0.67
2025-02-01,07:00,Flat,62,TSSC,Spring,159.4,25.9,33.9,80.51,0.25,64.41,0.21,13.4,0.67
2025-02-01,07:15,Flat,62,TSSC,Spring,200.3,26.5,35.5,80.01,0.31,64.01,0.26,16.8,0.67
2025-02-01,07:30,Flat,62,TSSC,Spring,241.2,27.0,37.0,79.51,0.38,63.61,0.32,20.2,0.67
2025-02-01,07:45,Flat,62,TSSC,Spring,282.1,27.6,38.6,79.01,0.44,63.21,0.37,23.5,0.67
2025-02-01,08:00,Flat,62,TSSC,Spring,323.0,28.1,40.2,78.51,0.51,62.81,0.43,26.7,0.67
2025-02-01,08:15,Flat,62,TSSC,Spring,378.0,28.6,42.0,77.94,0.6,62.35,0.5,31.1,0.67
2025-02-01,08:30,Flat,62,TSSC,Spring,432.9,29.0,43.8,77.36,0.68,61.89,0.57,35.4,0.67
2025-02-01,08:45,Flat,62,TSSC,Spring,487.8,29.5,45.7,76.79,0.77,61.43,0.65,39.7,0.67
2025-02-01,09:00,Flat,62,TSSC,Spring,542.8,29.9,47.5,76.21,0.86,60.97,0.72,43.9,0.67
2025-02-01,09:15,Flat,62,TSSC,Spring,592.8,30.3,49.1,75.7,0.94,60.56,0.79,47.7,0.67
2025-02-01,09:30,Flat,62,TSSC,Spring,642.9,30.6,50.7,75.2,1.02,60.16,0.86,51.5,0.67
2025-02-01,09:45,Flat,62,TSSC,Spring,692.9,31.0,52.3,74.69,1.1,59.75,0.92,55.2,0.67
2025-02-01,10:00,Flat,62,TSSC,Spring,743.0,31.3,53.9,74.18,1.18,59.35,0.99,58.9,0.67
2025-02-01,10:15,Flat,62,TSSC,Spring,774.3,31.6,54.9,73.86,1.24,59.09,1.04,61.2,0.67
2025-02-01,10:30,Flat,62,TSSC,Spring,805.6,31.8,55.9,73.53,1.29,58.82,1.08,63.4,0.67
2025-02-01,10:45,Flat,62,TSSC,Spring,836.9,32.0,57.0,73.2,1.34,58.56,1.12,65.6,0.67
2025-02-01,11:00,Flat,62,TSSC,Spring,868.2,32.3,58.0,72.88,1.39,58.3,1.16,67.9,0.67
2025-02-01,11:15,Flat,62,TSSC,Spring,867.9,32.5,58.2,72.83,1.39,58.26,1.16,67.8,0.67
2025-02-01,11:30,Flat,62,TSSC,Spring,867.5,32.6,58.3,72.77,1.39,58.22,1.16,67.7,0.67
2025-02-01,11:45,Flat,62,TSSC,Spring,867.2,32.8,58.5,72.72,1.39,58.18,1.16,67.7,0.67
2025-02-01,12:00,Flat,62,TSSC,Spring,866.9,33.0,58.7,72.67,1.39,58.14,1.16,67.6,0.67
2025-02-01,12:15,Flat,62,TSSC,Spring,848.1,33.0,58.2,72.81,1.36,58.25,1.14,66.2,0.67
2025-02-01,12:30,Flat,62,TSSC,Spring,829.3,33.1,57.8,72.94,1.33,58.36,1.11,64.9,0.67
2025-02-01,12:45,Flat,62,TSSC,Spring,810.4,33.1,57.4,73.08,1.3,58.46,1.09,63.5,0.67
