Date,Time,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-11-01,05:15,Flat,93,TSSC,22.4,25.1,22.6,84.08,0.03,67.26,0.03,1.9,0.67
2024-11-01,05:30,Flat,93,TSSC,44.7,25.2,23.3,83.86,0.07,67.09,0.06,3.9,0.67
2024-11-01,05:45,Flat,93,TSSC,67.1,25.3,24.0,83.64,0.1,66.91,0.09,5.8,0.67
2024-11-01,06:00,Flat,93,TSSC,89.4,25.5,24.7,83.42,0.14,66.73,0.12,7.7,0.67
2024-11-01,06:15,Flat,93,TSSC,135.0,25.7,26.1,82.98,0.21,66.39,0.18,11.6,0.67
2024-11-01,06:30,Flat,93,TSSC,180.6,26.0,27.5,82.55,0.28,66.04,0.23,15.5,0.67
2024-11-01,06:45,Flat,93,TSSC,226.2,26.2,28.8,82.11,0.35,65.69,0.29,19.4,0.67
2024-11-01,07:00,Flat,93,TSSC,271.8,26.4,30.2,81.67,0.42,65.34,0.35,23.2,0.67
2024-11-01,07:15,Flat,93,TSSC,324.7,26.8,31.9,81.15,0.51,64.92,0.42,27.5,0.67
2024-11-01,07:30,Flat,93,TSSC,377.6,27.1,33.5,80.63,0.59,64.51,0.49,31.9,0.67
2024-11-01,07:45,Flat,93,TSSC,430.5,27.4,35.2,80.11,0.67,64.09,0.56,36.2,0.67
2024-11-01,08:00,Flat,93,TSSC,483.4,27.7,36.8,79.59,0.76,63.67,0.63,40.4,0.67
2024-11-01,08:15,Flat,93,TSSC,526.6,28.1,38.2,79.14,0.83,63.31,0.69,43.8,0.67
2024-11-01,08:30,Flat,93,TSSC,569.7,28.4,39.6,78.69,0.9,62.95,0.75,47.2,0.67
2024-11-01,08:45,Flat,93,TSSC,612.8,28.8,41.1,78.24,0.96,62.59,0.81,50.6,0.67
2024-11-01,09:00,Flat,93,TSSC,655.9,29.1,42.5,77.79,1.03,62.23,0.87,53.9,0.67
2024-11-01,09:15,Flat,93,TSSC,681.8,29.4,43.5,77.49,1.08,61.99,0.9,55.9,0.67
2024-11-01,09:30,Flat,93,TSSC,707.7,29.7,44.4,77.18,1.12,61.75,0.94,57.8,0.67
2024-11-01,09:45,Flat,93,TSSC,733.7,30.0,45.4,76.88,1.16,61.51,0.97,59.8,0.67
2024-11-01,10:00,Flat,93,TSSC,759.6,30.3,46.3,76.58,1.2,61.26,1.01,61.7,0.67
2024-11-01,10:15,Flat,93,TSSC,758.1,30.5,46.5,76.52,1.2,61.22,1.01,61.5,0.67
2024-11-01,10:30,Flat,93,TSSC,756.7,30.8,46.7,76.46,1.2,61.17,1.0,61.4,0.67
2024-11-01,10:45,Flat,93,TSSC,755.2,31.0,46.9,76.4,1.2,61.12,1.0,61.2,0.67
2024-11-01,11:00,Flat,93,TSSC,753.8,31.2,47.1,76.34,1.19,61.07,1.0,61.1,0.67
2024-11-01,11:15,Flat,93,TSSC,728.9,31.3,46.6,76.5,1.15,61.2,0.97,59.2,0.67
2024-11-01,11:30,Flat,93,TSSC,704.1,31.5,46.1,76.66,1.11,61.33,0.93,57.2,0.67
2024-11-01,11:45,Flat,93,TSSC,679.2,31.6,45.6,76.82,1.07,61.45,0.9,55.3,0.67
2024-11-01,12:00,Flat,93,TSSC,654.4,31.7,45.1,76.98,1.03,61.58,0.87,53.4,0.67
2024-11-01,12:15,Flat,93,TSSC,597.8,31.7,43.7,77.41,0.94,61.93,0.79,49.0,0.67
2024-11-01,12:30,Flat,93,TSSC,541.2,31.8,42.3,77.85,0.85,62.28,0.71,44.5,0.67
2024-11-01,12:45,Flat,93,TSSC,484.7,31.8,40.9,78.29,0.76,62.63,0.64,40.0,0.67
2024-11-01,13:00,Flat,93,TSSC,428.1,31.8,39.5,78.73,0.67,62.98,0.56,35.5,0.67
2024-11-01,13:15,Flat,93,TSSC,389.8,31.7,38.5,79.06,0.61,63.25,0.51,32.4,0.67
2024-11-01,13:30,Flat,93,TSSC,351.5,31.6,37.4,79.39,0.55,63.51,0.46,29.3,0.67
2024-11-01,13:45,Flat,93,TSSC,313.2,31.6,36.4,79.72,0.49,63.78,0.41,26.2,0.67
2024-11-01,14:00,Flat,93,TSSC,274.9,31.5,35.3,80.05,0.43,64.04,0.36,23.1,0.67
2024-11-01,14:15,Flat,93,TSSC,248.2,31.4,34.6,80.3,0.39,64.24,0.33,20.9,0.67
2024-11-01,14:30,Flat,93,TSSC,221.5,31.2,33.8,80.55,0.35,64.44,0.29,18.7,0.67
2024-11-01,14:45,Flat,93,TSSC,194.7,31.1,33.0,80.8,0.3,64.64,0.25,16.5,0.67
2024-11-01,15:00,Flat,93,TSSC,168.0,31.0,32.2,81.04,0.26,64.84,0.22,14.2,0.67
2024-11-01,15:15,Flat,93,TSSC,143.0,30.8,31.4,81.31,0.22,65.05,0.19,12.2,0.67
2024-11-01,15:30,Flat,93,TSSC,118.0,30.6,30.6,81.57,0.18,65.26,0.15,10.0,0.67
2024-11-01,15:45,Flat,93,TSSC,93.0,30.4,29.7,81.83,0.14,65.46,0.12,7.9,0.67
2024-11-01,16:00,Flat,93,TSSC,68.0,30.2,28.9,82.09,0.11,65.67,0.09,5.8,0.67
2024-11-01,16:15,Flat,93,TSSC,51.8,29.8,28.1,82.33,0.08,65.87,0.07,4.4,0.67
2024-11-01,16:30,Flat,93,TSSC,35.6,29.5,27.4,82.57,0.06,66.06,0.05,3.1,0.67
2024-11-01,16:45,Flat,93,TSSC,19.5,29.1,26.6,82.81,0.03,66.25,0.03,1.7,0.67
2024-11-02,05:15,Flat,93,TSSC,20.1,25.0,22.5,84.13,0.03,67.31,0.03,1.8,0.67
2024-11-02,05:30,Flat,93,TSSC,40.2,25.0,23.1,83.95,0.06,67.16,0.05,3.5,0.67
2024-11-02,05:45,Flat,93,TSSC,60.4,25.1,23.6,83.76,0.09,67.01,0.08,5.2,0.67
2024-11-02,06:00,Flat,93,TSSC,80.5,25.2,24.2,83.57,0.12,66.86,0.1,7.0,0.67
2024-11-02,06:15,Flat,93,TSSC,121.2,25.4,25.4,83.19,0.19,66.56,0.16,10.5,0.67
2024-11-02,06:30,Flat,93,TSSC,161.8,25.6,26.6,82.82,0.25,66.25,0.21,13.9,0.67
2024-11-02,06:45,Flat,93,TSSC,202.5,25.7,27.8,82.44,0.31,65.95,0.26,17.4,0.67
2024-11-02,07:00,Flat,93,TSSC,243.2,25.9,29.0,82.06,0.38,65.65,0.32,20.8,0.67
2024-11-02,07:15,Flat,93,TSSC,295.7,26.1,30.5,81.59,0.46,65.27,0.39,25.2,0.67
2024-11-02,07:30,Flat,93,TSSC,348.2,26.3,32.0,81.11,0.54,64.89,0.46,29.5,0.67
2024-11-02,07:45,Flat,93,TSSC,400.7,26.5,33.5,80.63,0.63,64.5,0.52,33.8,0.67
2024-11-02,08:00,Flat,93,TSSC,453.2,26.7,35.0,80.15,0.71,64.12,0.59,38.1,0.67
2024-11-02,08:15,Flat,93,TSSC,482.8,26.9,35.9,79.87,0.76,63.89,0.63,40.5,0.67
2024-11-02,08:30,Flat,93,TSSC,512.3,27.0,36.8,79.58,0.8,63.67,0.67,42.8,0.67
2024-11-02,08:45,Flat,93,TSSC,541.8,27.2,37.7,79.3,0.85,63.44,0.71,45.2,0.67
2024-11-02,09:00,Flat,93,TSSC,571.3,27.4,38.6,79.01,0.9,63.21,0.75,47.5,0.67
