Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-02-19,05:15,8,February,Flat,93,Se-P,9.17,22.84,20.07,84.89,0.01,67.91,0.01,0.77,0.67
2024-02-19,05:30,8,February,Flat,93,Se-P,18.34,23.09,20.55,84.74,0.03,67.79,0.02,1.53,0.67
2024-02-19,05:45,8,February,Flat,93,Se-P,27.5,23.34,21.02,84.59,0.04,67.67,0.03,2.29,0.67
2024-02-19,06:00,8,February,Flat,93,Se-P,36.67,23.58,21.5,84.44,0.05,67.55,0.05,3.05,0.67
2024-02-19,06:15,8,February,Flat,93,Se-P,86.08,24.22,23.37,83.84,0.13,67.07,0.11,7.13,0.67
2024-02-19,06:30,8,February,Flat,93,Se-P,135.49,24.86,25.25,83.25,0.2,66.6,0.17,11.16,0.67
2024-02-19,06:45,8,February,Flat,93,Se-P,184.89,25.51,27.13,82.65,0.27,66.12,0.23,15.14,0.67
2024-02-19,07:00,8,February,Flat,93,Se-P,234.3,26.15,29.01,82.06,0.35,65.65,0.29,19.09,0.67
2024-02-19,07:15,8,February,Flat,93,Se-P,292.96,26.8,31.13,81.39,0.44,65.11,0.36,23.72,0.67
2024-02-19,07:30,8,February,Flat,93,Se-P,351.61,27.46,33.25,80.72,0.52,64.57,0.44,28.3,0.67
2024-02-19,07:45,8,February,Flat,93,Se-P,410.26,28.11,35.37,80.04,0.61,64.04,0.51,32.81,0.67
2024-02-19,08:00,8,February,Flat,93,Se-P,468.92,28.77,37.49,79.37,0.7,63.5,0.59,37.27,0.67
2024-02-19,08:15,8,February,Flat,93,Se-P,516.59,29.36,39.27,78.81,0.77,63.05,0.65,40.83,0.67
2024-02-19,08:30,8,February,Flat,93,Se-P,564.25,29.95,41.05,78.25,0.85,62.6,0.71,44.36,0.67
2024-02-19,08:45,8,February,Flat,93,Se-P,611.91,30.53,42.83,77.68,0.92,62.15,0.77,47.85,0.67
2024-02-19,09:00,8,February,Flat,93,Se-P,659.58,31.12,44.61,77.12,0.99,61.69,0.83,51.29,0.67
2024-02-19,09:15,8,February,Flat,93,Se-P,703.33,31.61,46.19,76.62,1.06,61.3,0.89,54.42,0.67
