Date,Time,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-11-01,05:15,Inverted-V,93,TSSC,24.1,25.1,20.7,84.7,0.04,67.76,0.03,2.2,0.67
2024-11-01,05:30,Inverted-V,93,TSSC,48.3,25.2,21.4,84.46,0.08,67.57,0.07,4.4,0.67
2024-11-01,05:45,Inverted-V,93,TSSC,72.4,25.3,22.2,84.23,0.12,67.38,0.1,6.6,0.67
2024-11-01,06:00,Inverted-V,93,TSSC,96.6,25.5,22.9,83.99,0.16,67.2,0.13,8.8,0.67
2024-11-01,06:15,Inverted-V,93,TSSC,145.8,25.7,24.4,83.53,0.24,66.82,0.2,13.2,0.67
2024-11-01,06:30,Inverted-V,93,TSSC,195.0,26.0,25.8,83.07,0.32,66.45,0.27,17.6,0.67
2024-11-01,06:45,Inverted-V,93,TSSC,244.3,26.2,27.3,82.6,0.4,66.08,0.33,22.0,0.67
2024-11-01,07:00,Inverted-V,93,TSSC,293.5,26.4,28.8,82.14,0.48,65.71,0.4,26.3,0.67
2024-11-01,07:15,Inverted-V,93,TSSC,350.6,26.8,30.5,81.58,0.57,65.27,0.48,31.3,0.67
2024-11-01,07:30,Inverted-V,93,TSSC,407.8,27.1,32.3,81.03,0.67,64.82,0.56,36.2,0.67
2024-11-01,07:45,Inverted-V,93,TSSC,465.0,27.4,34.0,80.47,0.76,64.38,0.64,41.1,0.67
2024-11-01,08:00,Inverted-V,93,TSSC,522.1,27.7,35.8,79.92,0.86,63.94,0.72,45.9,0.67
2024-11-01,08:15,Inverted-V,93,TSSC,568.7,28.1,37.3,79.44,0.93,63.55,0.78,49.7,0.67
2024-11-01,08:30,Inverted-V,93,TSSC,615.2,28.4,38.8,78.96,1.01,63.17,0.85,53.6,0.67
2024-11-01,08:45,Inverted-V,93,TSSC,661.8,28.8,40.3,78.48,1.09,62.79,0.91,57.4,0.67
2024-11-01,09:00,Inverted-V,93,TSSC,708.4,29.1,41.8,78.01,1.17,62.4,0.98,61.1,0.67
2024-11-01,09:15,Inverted-V,93,TSSC,736.3,29.4,42.8,77.69,1.22,62.15,1.02,63.3,0.67
2024-11-01,09:30,Inverted-V,93,TSSC,764.3,29.7,43.8,77.37,1.26,61.9,1.06,65.5,0.67
2024-11-01,09:45,Inverted-V,93,TSSC,792.3,30.0,44.8,77.05,1.31,61.64,1.1,67.7,0.67
2024-11-01,10:00,Inverted-V,93,TSSC,820.3,30.3,45.8,76.73,1.36,61.39,1.14,69.9,0.67
2024-11-01,10:15,Inverted-V,93,TSSC,818.8,30.5,46.0,76.67,1.36,61.34,1.14,69.7,0.67
2024-11-01,10:30,Inverted-V,93,TSSC,817.2,30.8,46.2,76.61,1.35,61.29,1.13,69.6,0.67
2024-11-01,10:45,Inverted-V,93,TSSC,815.7,31.0,46.4,76.56,1.35,61.24,1.13,69.4,0.67
2024-11-01,11:00,Inverted-V,93,TSSC,814.1,31.2,46.6,76.5,1.35,61.2,1.13,69.2,0.67
2024-11-01,11:15,Inverted-V,93,TSSC,787.3,31.3,46.0,76.67,1.31,61.34,1.09,67.0,0.67
2024-11-01,11:30,Inverted-V,93,TSSC,760.4,31.5,45.5,76.85,1.26,61.48,1.06,64.9,0.67
2024-11-01,11:45,Inverted-V,93,TSSC,733.6,31.6,44.9,77.02,1.21,61.62,1.02,62.7,0.67
2024-11-01,12:00,Inverted-V,93,TSSC,706.8,31.7,44.4,77.19,1.17,61.76,0.98,60.5,0.67
2024-11-01,12:15,Inverted-V,93,TSSC,645.6,31.7,42.9,77.67,1.07,62.13,0.89,55.5,0.67
2024-11-01,12:30,Inverted-V,93,TSSC,584.5,31.8,41.4,78.14,0.96,62.51,0.81,50.5,0.67
2024-11-01,12:45,Inverted-V,93,TSSC,523.4,31.8,39.9,78.62,0.86,62.89,0.72,45.4,0.67
2024-11-01,13:00,Inverted-V,93,TSSC,462.3,31.8,38.4,79.09,0.76,63.27,0.64,40.3,0.67
2024-11-01,13:15,Inverted-V,93,TSSC,421.0,31.7,37.3,79.44,0.69,63.56,0.58,36.8,0.67
2024-11-01,13:30,Inverted-V,93,TSSC,379.6,31.6,36.1,79.8,0.62,63.84,0.52,33.3,0.67
2024-11-01,13:45,Inverted-V,93,TSSC,338.3,31.6,35.0,80.16,0.55,64.13,0.46,29.8,0.67
2024-11-01,14:00,Inverted-V,93,TSSC,296.9,31.5,33.9,80.51,0.49,64.41,0.41,26.2,0.67
