Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-11-18,05:15,47,November,Inverted-V,62,TCT,18.78,23.33,25.8,83.07,0.03,66.46,0.02,1.65,0.67
2024-11-18,05:30,47,November,Inverted-V,62,TCT,37.56,23.38,26.31,82.91,0.06,66.33,0.05,3.3,0.67
2024-11-18,05:45,47,November,Inverted-V,62,TCT,56.34,23.42,26.83,82.75,0.09,66.2,0.07,4.94,0.67
2024-11-18,06:00,47,November,Inverted-V,62,TCT,75.11,23.46,27.34,82.59,0.12,66.07,0.1,6.58,0.67
2024-11-18,06:15,47,November,Inverted-V,62,TCT,112.86,23.73,28.55,82.21,0.18,65.76,0.15,9.85,0.67
2024-11-18,06:30,47,November,Inverted-V,62,TCT,150.61,23.99,29.76,81.82,0.24,65.46,0.2,13.1,0.67
2024-11-18,06:45,47,November,Inverted-V,62,TCT,188.35,24.25,30.96,81.44,0.3,65.15,0.25,16.33,0.67
2024-11-18,07:00,47,November,Inverted-V,62,TCT,226.1,24.52,32.17,81.06,0.36,64.85,0.3,19.53,0.67
2024-11-18,07:15,47,November,Inverted-V,62,TCT,268.52,24.88,33.59,80.61,0.43,64.49,0.36,23.1,0.67
2024-11-18,07:30,47,November,Inverted-V,62,TCT,310.95,25.23,35.01,80.16,0.5,64.13,0.42,26.64,0.67
2024-11-18,07:45,47,November,Inverted-V,62,TCT,353.37,25.59,36.43,79.71,0.56,63.77,0.47,30.15,0.67
2024-11-18,08:00,47,November,Inverted-V,62,TCT,395.8,25.95,37.84,79.26,0.63,63.41,0.53,33.62,0.67
2024-11-18,08:15,47,November,Inverted-V,62,TCT,432.83,26.36,39.18,78.84,0.69,63.07,0.58,36.62,0.67
2024-11-18,08:30,47,November,Inverted-V,62,TCT,469.87,26.76,40.51,78.42,0.75,62.73,0.63,39.59,0.67
2024-11-18,08:45,47,November,Inverted-V,62,TCT,506.91,27.16,41.84,78.0,0.81,62.4,0.68,42.54,0.67
2024-11-18,09:00,47,November,Inverted-V,62,TCT,543.94,27.57,43.17,77.57,0.87,62.06,0.73,45.46,0.67
2024-11-18,09:15,47,November,Inverted-V,62,TCT,540.18,27.91,43.42,77.5,0.87,62.0,0.73,45.11,0.67
2024-11-18,09:30,47,November,Inverted-V,62,TCT,536.41,28.26,43.67,77.42,0.86,61.93,0.72,44.76,0.67
2024-11-18,09:45,47,November,Inverted-V,62,TCT,532.64,28.61,43.92,77.34,0.86,61.87,0.72,44.41,0.67
2024-11-18,10:00,47,November,Inverted-V,62,TCT,528.88,28.95,44.17,77.26,0.85,61.81,0.71,44.06,0.67
2024-11-18,10:15,47,November,Inverted-V,62,TCT,536.71,29.16,44.58,77.13,0.86,61.7,0.72,44.66,0.67
2024-11-18,10:30,47,November,Inverted-V,62,TCT,544.55,29.38,44.99,77.0,0.88,61.6,0.73,45.25,0.67
2024-11-18,10:45,47,November,Inverted-V,62,TCT,552.38,29.59,45.4,76.87,0.89,61.49,0.75,45.85,0.67
2024-11-18,11:00,47,November,Inverted-V,62,TCT,560.22,29.81,45.82,76.74,0.9,61.39,0.76,46.44,0.67
2024-11-18,11:15,47,November,Inverted-V,62,TCT,554.66,29.92,45.79,76.75,0.89,61.4,0.75,45.98,0.67
2024-11-18,11:30,47,November,Inverted-V,62,TCT,549.11,30.03,45.76,76.76,0.89,61.4,0.74,45.52,0.67
2024-11-18,11:45,47,November,Inverted-V,62,TCT,543.56,30.14,45.73,76.76,0.88,61.41,0.73,45.07,0.67
2024-11-18,12:00,47,November,Inverted-V,62,TCT,538.0,30.25,45.7,76.77,0.87,61.42,0.73,44.61,0.67
2024-11-18,12:15,47,November,Inverted-V,62,TCT,506.73,30.3,44.96,77.01,0.82,61.61,0.68,42.11,0.67
2024-11-18,12:30,47,November,Inverted-V,62,TCT,475.46,30.34,44.23,77.24,0.77,61.79,0.64,39.61,0.67
2024-11-18,12:45,47,November,Inverted-V,62,TCT,444.19,30.38,43.49,77.47,0.71,61.98,0.6,37.09,0.67
2024-11-18,13:00,47,November,Inverted-V,62,TCT,412.92,30.43,42.75,77.71,0.66,62.17,0.56,34.55,0.67
2024-11-18,13:15,47,November,Inverted-V,62,TCT,417.38,30.38,42.81,77.69,0.67,62.15,0.56,34.92,0.67
2024-11-18,13:30,47,November,Inverted-V,62,TCT,421.84,30.32,42.87,77.67,0.68,62.14,0.57,35.29,0.67
2024-11-18,13:45,47,November,Inverted-V,62,TCT,426.3,30.27,42.92,77.65,0.69,62.12,0.57,35.66,0.67
2024-11-18,14:00,47,November,Inverted-V,62,TCT,430.76,30.21,42.98,77.64,0.69,62.11,0.58,36.02,0.67
2024-11-18,14:15,47,November,Inverted-V,62,TCT,383.81,30.02,41.62,78.07,0.62,62.45,0.52,32.23,0.67
2024-11-18,14:30,47,November,Inverted-V,62,TCT,336.87,29.84,40.26,78.5,0.54,62.8,0.45,28.41,0.67
2024-11-18,14:45,47,November,Inverted-V,62,TCT,289.92,29.66,38.9,78.93,0.46,63.14,0.39,24.55,0.67
2024-11-18,15:00,47,November,Inverted-V,62,TCT,242.98,29.47,37.54,79.36,0.39,63.48,0.33,20.66,0.67
2024-11-18,15:15,47,November,Inverted-V,62,TCT,204.08,29.2,36.31,79.75,0.33,63.8,0.27,17.42,0.67
2024-11-18,15:30,47,November,Inverted-V,62,TCT,165.18,28.94,35.07,80.14,0.26,64.11,0.22,14.15,0.67
2024-11-18,15:45,47,November,Inverted-V,62,TCT,126.27,28.68,33.83,80.53,0.2,64.43,0.17,10.86,0.67
2024-11-18,16:00,47,November,Inverted-V,62,TCT,87.37,28.41,32.59,80.92,0.14,64.74,0.12,7.54,0.67
2024-11-18,16:15,47,November,Inverted-V,62,TCT,66.6,28.02,31.68,81.21,0.11,64.97,0.09,5.76,0.67
2024-11-18,16:30,47,November,Inverted-V,62,TCT,45.82,27.62,30.77,81.5,0.07,65.2,0.06,3.97,0.67
2024-11-18,16:45,47,November,Inverted-V,62,TCT,25.04,27.23,29.86,81.79,0.04,65.43,0.03,2.18,0.67
2024-11-19,05:15,47,November,Inverted-V,62,TCT,17.04,23.65,26.07,82.99,0.03,66.39,0.02,1.5,0.67
2024-11-19,05:30,47,November,Inverted-V,62,TCT,34.07,23.71,26.57,82.83,0.05,66.27,0.05,2.99,0.67
2024-11-19,05:45,47,November,Inverted-V,62,TCT,51.11,23.78,27.06,82.68,0.08,66.14,0.07,4.48,0.67
2024-11-19,06:00,47,November,Inverted-V,62,TCT,68.15,23.85,27.55,82.52,0.11,66.02,0.09,5.97,0.67
2024-11-19,06:15,47,November,Inverted-V,62,TCT,99.53,24.13,28.62,82.18,0.16,65.75,0.13,8.69,0.67
2024-11-19,06:30,47,November,Inverted-V,62,TCT,130.91,24.41,29.68,81.85,0.21,65.48,0.17,11.39,0.67
2024-11-19,06:45,47,November,Inverted-V,62,TCT,162.29,24.68,30.74,81.51,0.26,65.21,0.22,14.08,0.67
2024-11-19,07:00,47,November,Inverted-V,62,TCT,193.67,24.96,31.8,81.17,0.31,64.94,0.26,16.75,0.67
2024-11-19,07:15,47,November,Inverted-V,62,TCT,228.22,25.33,33.04,80.78,0.36,64.63,0.3,19.67,0.67
2024-11-19,07:30,47,November,Inverted-V,62,TCT,262.77,25.7,34.27,80.39,0.42,64.31,0.35,22.56,0.67
2024-11-19,07:45,47,November,Inverted-V,62,TCT,297.33,26.07,35.5,80.0,0.47,64.0,0.4,25.43,0.67
2024-11-19,08:00,47,November,Inverted-V,62,TCT,331.88,26.44,36.74,79.61,0.53,63.69,0.44,28.29,0.67
2024-11-19,08:15,47,November,Inverted-V,62,TCT,339.86,26.8,37.29,79.44,0.54,63.55,0.46,28.92,0.67
2024-11-19,08:30,47,November,Inverted-V,62,TCT,347.83,27.16,37.85,79.26,0.56,63.41,0.47,29.55,0.67
2024-11-19,08:45,47,November,Inverted-V,62,TCT,355.8,27.51,38.41,79.08,0.57,63.27,0.48,30.17,0.67
2024-11-19,09:00,47,November,Inverted-V,62,TCT,363.78,27.87,38.96,78.91,0.58,63.12,0.49,30.8,0.67
2024-11-19,09:15,47,November,Inverted-V,62,TCT,375.53,28.15,39.54,78.72,0.6,62.98,0.5,31.74,0.67
2024-11-19,09:30,47,November,Inverted-V,62,TCT,387.28,28.43,40.11,78.54,0.62,62.83,0.52,32.67,0.67
2024-11-19,09:45,47,November,Inverted-V,62,TCT,399.03,28.71,40.69,78.36,0.64,62.69,0.54,33.61,0.67
2024-11-19,10:00,47,November,Inverted-V,62,TCT,410.78,28.99,41.26,78.18,0.66,62.54,0.55,34.53,0.67
2024-11-19,10:15,47,November,Inverted-V,62,TCT,410.55,29.2,41.46,78.12,0.66,62.49,0.55,34.49,0.67
2024-11-19,10:30,47,November,Inverted-V,62,TCT,410.33,29.4,41.66,78.05,0.66,62.44,0.55,34.45,0.67
