Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-08-05,05:15,32,August,Inverted-V,77,20.13,26.05,24.56,83.47,0.03,66.77,0.02,1.66,0.67
2024-08-05,05:30,32,August,Inverted-V,77,40.27,26.19,25.2,83.27,0.06,66.61,0.05,3.32,0.67
2024-08-05,05:45,32,August,Inverted-V,77,60.4,26.33,25.84,83.06,0.09,66.45,0.07,4.97,0.67
2024-08-05,06:00,32,August,Inverted-V,77,80.54,26.46,26.47,82.86,0.12,66.29,0.1,6.61,0.67
2024-08-05,06:15,32,August,Inverted-V,77,120.75,26.79,27.81,82.44,0.18,65.95,0.15,9.87,0.67
2024-08-05,06:30,32,August,Inverted-V,77,160.97,27.12,29.15,82.01,0.24,65.61,0.2,13.11,0.67
2024-08-05,06:45,32,August,Inverted-V,77,201.19,27.46,30.49,81.59,0.3,65.27,0.25,16.32,0.67
2024-08-05,07:00,32,August,Inverted-V,77,241.4,27.79,31.83,81.17,0.36,64.93,0.3,19.51,0.67
2024-08-05,07:15,32,August,Inverted-V,77,284.67,28.2,33.32,80.69,0.42,64.55,0.35,22.91,0.67
2024-08-05,07:30,32,August,Inverted-V,77,327.94,28.62,34.81,80.22,0.49,64.18,0.41,26.27,0.67
2024-08-05,07:45,32,August,Inverted-V,77,371.2,29.03,36.31,79.75,0.55,63.8,0.46,29.61,0.67
2024-08-05,08:00,32,August,Inverted-V,77,414.47,29.44,37.8,79.27,0.62,63.42,0.52,32.91,0.67
2024-08-05,08:15,32,August,Inverted-V,77,472.92,29.9,39.72,78.67,0.71,62.93,0.59,37.33,0.67
2024-08-05,08:30,32,August,Inverted-V,77,531.37,30.36,41.64,78.06,0.8,62.45,0.67,41.7,0.67
2024-08-05,08:45,32,August,Inverted-V,77,589.82,30.81,43.56,77.45,0.89,61.96,0.74,46.01,0.67
2024-08-05,09:00,32,August,Inverted-V,77,648.27,31.27,45.48,76.84,0.98,61.48,0.82,50.27,0.67
2024-08-05,09:15,32,August,Inverted-V,77,663.65,31.62,46.21,76.61,1.0,61.29,0.84,51.35,0.67
2024-08-05,09:30,32,August,Inverted-V,77,679.02,31.97,46.95,76.38,1.02,61.1,0.86,52.41,0.67
2024-08-05,09:45,32,August,Inverted-V,77,694.4,32.32,47.68,76.15,1.05,60.92,0.88,53.48,0.67
2024-08-05,10:00,32,August,Inverted-V,77,709.78,32.67,48.41,75.91,1.07,60.73,0.9,54.53,0.67
2024-08-05,10:15,32,August,Inverted-V,77,727.47,32.87,49.05,75.71,1.1,60.57,0.92,55.78,0.67
2024-08-05,10:30,32,August,Inverted-V,77,745.17,33.06,49.69,75.51,1.13,60.41,0.94,57.02,0.67
2024-08-05,10:45,32,August,Inverted-V,77,762.87,33.26,50.33,75.31,1.15,60.24,0.97,58.25,0.67
2024-08-05,11:00,32,August,Inverted-V,77,780.57,33.46,50.97,75.1,1.18,60.08,0.99,59.48,0.67
2024-08-05,11:15,32,August,Inverted-V,77,788.67,33.48,51.19,75.03,1.19,60.03,1.0,60.05,0.67
2024-08-05,11:30,32,August,Inverted-V,77,796.77,33.5,51.41,74.96,1.21,59.97,1.01,60.63,0.67
2024-08-05,11:45,32,August,Inverted-V,77,804.87,33.51,51.63,74.89,1.22,59.92,1.02,61.2,0.67
2024-08-05,12:00,32,August,Inverted-V,77,812.97,33.53,51.85,74.82,1.23,59.86,1.03,61.77,0.67
2024-08-05,12:15,32,August,Inverted-V,77,772.22,33.41,50.71,75.19,1.17,60.15,0.98,58.89,0.67
2024-08-05,12:30,32,August,Inverted-V,77,731.47,33.28,49.57,75.55,1.11,60.44,0.93,55.99,0.67
2024-08-05,12:45,32,August,Inverted-V,77,690.72,33.16,48.42,75.91,1.04,60.73,0.87,53.07,0.67
2024-08-05,13:00,32,August,Inverted-V,77,649.98,33.03,47.28,76.27,0.98,61.02,0.82,50.12,0.67
2024-08-05,13:15,32,August,Inverted-V,77,598.14,32.88,45.83,76.73,0.9,61.38,0.75,46.33,0.67
2024-08-05,13:30,32,August,Inverted-V,77,546.3,32.73,44.39,77.19,0.82,61.75,0.69,42.51,0.67
2024-08-05,13:45,32,August,Inverted-V,77,494.46,32.58,42.94,77.65,0.74,62.12,0.62,38.65,0.67
2024-08-05,14:00,32,August,Inverted-V,77,442.62,32.43,41.5,78.1,0.66,62.48,0.56,34.75,0.67
2024-08-05,14:15,32,August,Inverted-V,77,387.31,32.25,39.93,78.6,0.58,62.88,0.49,30.55,0.67
2024-08-05,14:30,32,August,Inverted-V,77,332.01,32.07,38.37,79.09,0.5,63.28,0.42,26.32,0.67
2024-08-05,14:45,32,August,Inverted-V,77,276.7,31.89,36.81,79.59,0.41,63.67,0.35,22.04,0.67
2024-08-05,15:00,32,August,Inverted-V,77,221.4,31.71,35.25,80.08,0.33,64.07,0.28,17.71,0.67
2024-08-05,15:15,32,August,Inverted-V,77,200.16,31.47,34.47,80.33,0.3,64.26,0.25,16.05,0.67
2024-08-05,15:30,32,August,Inverted-V,77,178.91,31.23,33.7,80.57,0.27,64.46,0.22,14.38,0.67
2024-08-05,15:45,32,August,Inverted-V,77,157.67,30.99,32.93,80.82,0.23,64.65,0.2,12.7,0.67
2024-08-05,16:00,32,August,Inverted-V,77,136.43,30.75,32.16,81.06,0.2,64.85,0.17,11.01,0.67
