Date,Time,Year,Month,Day,Shape,Spacing_cm,Connection,Irradiance_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-01,05:15,2024,April,1,Flat,62,TCT,23.84,26.55,31.14,81.383,0.038,65.107,0.032,2.065,0.67
2024-04-01,05:30,2024,April,1,Flat,62,TCT,47.67,26.98,32.17,81.057,0.076,64.846,0.064,4.118,0.67
2024-04-01,05:45,2024,April,1,Flat,62,TCT,71.51,27.41,33.2,80.731,0.114,64.584,0.095,6.159,0.67
2024-04-01,06:00,2024,April,1,Flat,62,TCT,95.35,27.85,34.23,80.404,0.152,64.323,0.127,8.187,0.67
2024-04-01,06:15,2024,April,1,Flat,62,TCT,152.19,28.51,36.31,79.745,0.243,63.796,0.204,12.988,0.67
2024-04-01,06:30,2024,April,1,Flat,62,TCT,209.04,29.17,38.4,79.086,0.335,63.269,0.28,17.728,0.67
2024-04-01,06:45,2024,April,1,Flat,62,TCT,265.88,29.83,40.48,78.427,0.426,62.742,0.357,22.407,0.67
2024-04-01,07:00,2024,April,1,Flat,62,TCT,322.73,30.49,42.56,77.768,0.519,62.215,0.434,27.024,0.67
2024-04-01,07:15,2024,April,1,Flat,62,TCT,383.96,31.19,44.79,77.061,0.618,61.649,0.518,31.928,0.67
2024-04-01,07:30,2024,April,1,Flat,62,TCT,445.19,31.89,47.02,76.354,0.719,61.083,0.602,36.761,0.67
2024-04-01,07:45,2024,April,1,Flat,62,TCT,506.42,32.6,49.26,75.647,0.819,60.517,0.686,41.52,0.67
2024-04-01,08:00,2024,April,1,Flat,62,TCT,567.65,33.3,51.49,74.94,0.92,59.952,0.771,46.205,0.67
2024-04-01,08:15,2024,April,1,Flat,62,TCT,614.22,33.94,53.3,74.368,0.997,59.495,0.835,49.702,0.67
2024-04-01,08:30,2024,April,1,Flat,62,TCT,660.78,34.58,55.1,73.797,1.075,59.038,0.9,53.152,0.67
2024-04-01,08:45,2024,April,1,Flat,62,TCT,707.35,35.22,56.9,73.226,1.153,58.581,0.965,56.557,0.67
2024-04-01,09:00,2024,April,1,Flat,62,TCT,753.92,35.86,58.71,72.654,1.231,58.124,1.031,59.914,0.67
2024-04-01,09:15,2024,April,1,Flat,62,TCT,786.99,36.36,60.03,72.235,1.286,57.788,1.077,62.261,0.67
2024-04-01,09:30,2024,April,1,Flat,62,TCT,820.06,36.86,61.36,71.816,1.342,57.453,1.124,64.583,0.67
2024-04-01,09:45,2024,April,1,Flat,62,TCT,853.13,37.35,62.68,71.397,1.398,57.117,1.171,66.881,0.67
2024-04-01,10:00,2024,April,1,Flat,62,TCT,886.2,37.85,64.0,70.977,1.454,56.782,1.218,69.153,0.67
2024-04-01,10:15,2024,April,1,Flat,62,TCT,892.86,38.24,64.56,70.802,1.466,56.641,1.228,69.538,0.67
2024-04-01,10:30,2024,April,1,Flat,62,TCT,899.53,38.62,65.11,70.626,1.478,56.501,1.238,69.921,0.67
2024-04-01,10:45,2024,April,1,Flat,62,TCT,906.19,39.01,65.67,70.451,1.489,56.361,1.247,70.301,0.67
2024-04-01,11:00,2024,April,1,Flat,62,TCT,912.85,39.4,66.22,70.275,1.501,56.22,1.257,70.679,0.67
2024-04-01,11:15,2024,April,1,Flat,62,TCT,897.73,39.63,66.08,70.321,1.476,56.257,1.236,69.543,0.67
2024-04-01,11:30,2024,April,1,Flat,62,TCT,882.6,39.87,65.94,70.366,1.451,56.293,1.215,68.406,0.67
2024-04-01,11:45,2024,April,1,Flat,62,TCT,867.48,40.11,65.79,70.411,1.426,56.329,1.194,67.268,0.67
2024-04-01,12:00,2024,April,1,Flat,62,TCT,852.35,40.34,65.65,70.457,1.401,56.365,1.173,66.129,0.67
2024-04-01,12:15,2024,April,1,Flat,62,TCT,830.83,40.43,65.2,70.6,1.365,56.48,1.143,64.562,0.67
2024-04-01,12:30,2024,April,1,Flat,62,TCT,809.32,40.51,64.74,70.744,1.329,56.595,1.113,62.991,0.67
2024-04-01,12:45,2024,April,1,Flat,62,TCT,787.8,40.59,64.29,70.887,1.293,56.71,1.083,61.413,0.67
2024-04-01,13:00,2024,April,1,Flat,62,TCT,766.28,40.68,63.84,71.03,1.257,56.824,1.053,59.831,0.67
2024-04-01,13:15,2024,April,1,Flat,62,TCT,723.54,40.6,62.69,71.395,1.186,57.116,0.993,56.721,0.67
2024-04-01,13:30,2024,April,1,Flat,62,TCT,680.81,40.52,61.54,71.759,1.114,57.407,0.933,53.583,0.67
2024-04-01,13:45,2024,April,1,Flat,62,TCT,638.07,40.43,60.38,72.124,1.043,57.699,0.874,50.419,0.67
2024-04-01,14:00,2024,April,1,Flat,62,TCT,595.33,40.35,59.23,72.488,0.972,57.991,0.814,47.227,0.67
2024-04-01,14:15,2024,April,1,Flat,62,TCT,539.22,40.07,57.55,73.02,0.879,58.416,0.736,43.019,0.67
2024-04-01,14:30,2024,April,1,Flat,62,TCT,483.11,39.8,55.87,73.552,0.787,58.842,0.659,38.76,0.67
2024-04-01,14:45,2024,April,1,Flat,62,TCT,426.99,39.52,54.19,74.084,0.694,59.267,0.581,34.45,0.67
2024-04-01,15:00,2024,April,1,Flat,62,TCT,370.88,39.24,52.51,74.616,0.602,59.693,0.504,30.088,0.67
2024-04-01,15:15,2024,April,1,Flat,62,TCT,323.71,38.75,50.84,75.145,0.524,60.116,0.439,26.405,0.67
2024-04-01,15:30,2024,April,1,Flat,62,TCT,276.54,38.26,49.17,75.674,0.447,60.539,0.375,22.679,0.67
2024-04-01,15:45,2024,April,1,Flat,62,TCT,229.37,37.77,47.5,76.202,0.37,60.962,0.31,18.911,0.67
2024-04-01,16:00,2024,April,1,Flat,62,TCT,182.2,37.28,45.84,76.731,0.294,61.385,0.246,15.101,0.67
2024-04-01,16:15,2024,April,1,Flat,62,TCT,146.02,36.59,44.24,77.236,0.235,61.788,0.197,12.164,0.67
2024-04-01,16:30,2024,April,1,Flat,62,TCT,109.85,35.9,42.65,77.74,0.177,62.192,0.148,9.196,0.67
2024-04-01,16:45,2024,April,1,Flat,62,TCT,73.67,35.21,41.05,78.245,0.118,62.596,0.099,6.198,0.67
2024-04-01,17:00,2024,April,1,Flat,62,TCT,37.5,34.52,39.46,78.75,0.06,63.0,0.05,3.17,0.67
2024-04-01,17:15,2024,April,1,Flat,62,TCT,28.12,33.9,38.6,79.021,0.045,63.216,0.038,2.384,0.67
2024-04-01,17:30,2024,April,1,Flat,62,TCT,18.75,33.28,37.75,79.291,0.03,63.433,0.025,1.593,0.67
2024-04-01,17:45,2024,April,1,Flat,62,TCT,9.38,32.66,36.89,79.562,0.015,63.649,0.013,0.799,0.67
2024-04-02,05:15,2024,April,2,Flat,62,TCT,22.74,27.26,31.83,81.165,0.036,64.932,0.03,1.967,0.67
2024-04-02,05:30,2024,April,2,Flat,62,TCT,45.48,27.59,32.73,80.88,0.072,64.704,0.061,3.923,0.67
2024-04-02,05:45,2024,April,2,Flat,62,TCT,68.23,27.93,33.63,80.594,0.109,64.475,0.091,5.869,0.67
2024-04-02,06:00,2024,April,2,Flat,62,TCT,90.97,28.26,34.53,80.309,0.145,64.247,0.121,7.804,0.67
2024-04-02,06:15,2024,April,2,Flat,62,TCT,144.72,28.89,36.51,79.683,0.231,63.747,0.194,12.342,0.67
2024-04-02,06:30,2024,April,2,Flat,62,TCT,198.46,29.52,38.49,79.058,0.318,63.246,0.266,16.826,0.67
2024-04-02,06:45,2024,April,2,Flat,62,TCT,252.2,30.16,40.46,78.432,0.404,62.745,0.339,21.255,0.67
2024-04-02,07:00,2024,April,2,Flat,62,TCT,305.95,30.79,42.44,77.806,0.492,62.245,0.412,25.628,0.67
2024-04-02,07:15,2024,April,2,Flat,62,TCT,366.14,31.47,44.63,77.114,0.59,61.691,0.494,30.462,0.67
2024-04-02,07:30,2024,April,2,Flat,62,TCT,426.33,32.16,46.81,76.421,0.688,61.137,0.576,35.227,0.67
2024-04-02,07:45,2024,April,2,Flat,62,TCT,486.51,32.84,49.0,75.728,0.787,60.583,0.659,39.921,0.67
2024-04-02,08:00,2024,April,2,Flat,62,TCT,546.7,33.52,51.19,75.036,0.886,60.029,0.742,44.544,0.67
2024-04-02,08:15,2024,April,2,Flat,62,TCT,591.48,34.14,52.93,74.484,0.96,59.587,0.804,47.92,0.67
2024-04-02,08:30,2024,April,2,Flat,62,TCT,636.27,34.77,54.67,73.933,1.035,59.146,0.867,51.253,0.67
2024-04-02,08:45,2024,April,2,Flat,62,TCT,681.05,35.39,56.41,73.381,1.109,58.705,0.929,54.543,0.67
2024-04-02,09:00,2024,April,2,Flat,62,TCT,725.83,36.01,58.16,72.829,1.184,58.263,0.992,57.79,0.67
2024-04-02,09:15,2024,April,2,Flat,62,TCT,760.71,36.52,59.54,72.392,1.243,57.913,1.041,60.283,0.67
2024-04-02,09:30,2024,April,2,Flat,62,TCT,795.58,37.03,60.92,71.954,1.302,57.563,1.09,62.75,0.67
2024-04-02,09:45,2024,April,2,Flat,62,TCT,830.46,37.54,62.3,71.517,1.36,57.213,1.139,65.189,0.67
2024-04-02,10:00,2024,April,2,Flat,62,TCT,865.33,38.05,63.68,71.079,1.419,56.863,1.189,67.601,0.67
2024-04-02,10:15,2024,April,2,Flat,62,TCT,886.03,38.39,64.54,70.807,1.455,56.645,1.218,69.01,0.67
2024-04-02,10:30,2024,April,2,Flat,62,TCT,906.73,38.73,65.4,70.534,1.49,56.428,1.248,70.408,0.67
2024-04-02,10:45,2024,April,2,Flat,62,TCT,927.42,39.08,66.26,70.262,1.525,56.21,1.277,71.797,0.67
2024-04-02,11:00,2024,April,2,Flat,62,TCT,948.12,39.42,67.12,69.99,1.56,55.992,1.307,73.175,0.67
2024-04-02,11:15,2024,April,2,Flat,62,TCT,939.01,39.62,67.1,69.997,1.545,55.998,1.294,72.478,0.67
2024-04-02,11:30,2024,April,2,Flat,62,TCT,929.91,39.83,67.08,70.004,1.53,56.003,1.282,71.781,0.67
