Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-11-11,05:15,46,November,Flat,93,TSSC,26.2,21.96,19.61,85.03,0.04,68.03,0.03,2.3,0.67
2024-11-11,05:30,46,November,Flat,93,TSSC,52.39,22.23,20.53,84.74,0.08,67.79,0.07,4.59,0.67
2024-11-11,05:45,46,November,Flat,93,TSSC,78.59,22.49,21.46,84.45,0.12,67.56,0.1,6.87,0.67
2024-11-11,06:00,46,November,Flat,93,TSSC,104.78,22.76,22.38,84.16,0.16,67.33,0.14,9.13,0.67
2024-11-11,06:15,46,November,Flat,93,TSSC,157.07,23.36,24.28,83.56,0.24,66.84,0.2,13.62,0.67
2024-11-11,06:30,46,November,Flat,93,TSSC,209.37,23.95,26.18,82.95,0.32,66.36,0.27,18.06,0.67
2024-11-11,06:45,46,November,Flat,93,TSSC,261.66,24.55,28.09,82.35,0.41,65.88,0.34,22.44,0.67
2024-11-11,07:00,46,November,Flat,93,TSSC,313.95,25.14,29.99,81.75,0.49,65.4,0.41,26.78,0.67
2024-11-11,07:15,46,November,Flat,93,TSSC,367.59,25.75,31.94,81.13,0.57,64.9,0.48,31.18,0.67
2024-11-11,07:30,46,November,Flat,93,TSSC,421.23,26.36,33.89,80.51,0.66,64.41,0.55,35.53,0.67
2024-11-11,07:45,46,November,Flat,93,TSSC,474.86,26.97,35.84,79.9,0.74,63.92,0.62,39.82,0.67
2024-11-11,08:00,46,November,Flat,93,TSSC,528.5,27.58,37.79,79.28,0.83,63.42,0.69,44.06,0.67
2024-11-11,08:15,46,November,Flat,93,TSSC,575.52,27.95,39.34,78.79,0.9,63.03,0.76,47.76,0.67
2024-11-11,08:30,46,November,Flat,93,TSSC,622.55,28.32,40.89,78.3,0.98,62.64,0.82,51.42,0.67
2024-11-11,08:45,46,November,Flat,93,TSSC,669.58,28.7,42.44,77.81,1.06,62.25,0.88,55.04,0.67
2024-11-11,09:00,46,November,Flat,93,TSSC,716.6,29.07,43.98,77.32,1.13,61.85,0.95,58.62,0.67
2024-11-11,09:15,46,November,Flat,93,TSSC,741.39,29.34,44.87,77.03,1.17,61.63,0.98,60.48,0.67
2024-11-11,09:30,46,November,Flat,93,TSSC,766.17,29.61,45.76,76.75,1.21,61.4,1.02,62.33,0.67
2024-11-11,09:45,46,November,Flat,93,TSSC,790.96,29.88,46.65,76.47,1.25,61.18,1.05,64.17,0.67
2024-11-11,10:00,46,November,Flat,93,TSSC,815.75,30.15,47.54,76.19,1.29,60.95,1.08,65.99,0.67
2024-11-11,10:15,46,November,Flat,93,TSSC,817.72,30.35,47.79,76.11,1.3,60.89,1.09,66.1,0.67
2024-11-11,10:30,46,November,Flat,93,TSSC,819.68,30.55,48.04,76.03,1.3,60.83,1.09,66.2,0.67
2024-11-11,10:45,46,November,Flat,93,TSSC,821.65,30.75,48.29,75.95,1.3,60.76,1.09,66.31,0.67
2024-11-11,11:00,46,November,Flat,93,TSSC,823.62,30.95,48.54,75.87,1.31,60.7,1.09,66.42,0.67
2024-11-11,11:15,46,November,Flat,93,TSSC,818.78,31.09,48.55,75.87,1.3,60.7,1.09,66.02,0.67
2024-11-11,11:30,46,November,Flat,93,TSSC,813.95,31.22,48.57,75.87,1.29,60.69,1.08,65.63,0.67
2024-11-11,11:45,46,November,Flat,93,TSSC,809.12,31.35,48.58,75.86,1.28,60.69,1.07,65.24,0.67
