Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-09-30,05:15,40,September,Flat,77,25.51,26.08,26.72,82.78,0.04,66.23,0.03,2.09,0.67
2024-09-30,05:30,40,September,Flat,77,47.43,26.2,27.39,82.57,0.07,66.06,0.06,3.88,0.67
2024-09-30,05:45,40,September,Flat,77,69.34,26.33,28.06,82.36,0.1,65.89,0.09,5.66,0.67
2024-09-30,06:00,40,September,Flat,77,91.25,26.45,28.73,82.15,0.14,65.72,0.11,7.44,0.67
2024-09-30,06:15,40,September,Flat,77,131.65,26.66,29.95,81.76,0.2,65.41,0.16,10.7,0.67
2024-09-30,06:30,40,September,Flat,77,172.05,26.88,31.18,81.37,0.26,65.1,0.21,13.93,0.67
2024-09-30,06:45,40,September,Flat,77,212.45,27.09,32.4,80.99,0.32,64.79,0.26,17.14,0.67
2024-09-30,07:00,40,September,Flat,77,252.85,27.3,33.62,80.6,0.38,64.48,0.32,20.33,0.67
2024-09-30,07:15,40,September,Flat,77,296.38,27.51,34.92,80.19,0.44,64.15,0.37,23.74,0.67
2024-09-30,07:30,40,September,Flat,77,339.9,27.72,36.22,79.78,0.51,63.82,0.42,27.12,0.67
2024-09-30,07:45,40,September,Flat,77,383.42,27.93,37.52,79.36,0.57,63.49,0.48,30.47,0.67
2024-09-30,08:00,40,September,Flat,77,426.95,28.14,38.81,78.95,0.64,63.16,0.54,33.8,0.67
2024-09-30,08:15,40,September,Flat,77,478.68,28.36,40.33,78.47,0.72,62.78,0.6,37.72,0.67
2024-09-30,08:30,40,September,Flat,77,530.4,28.59,41.84,77.99,0.8,62.4,0.67,41.6,0.67
2024-09-30,08:45,40,September,Flat,77,582.12,28.81,43.36,77.51,0.87,62.01,0.73,45.44,0.67
2024-09-30,09:00,40,September,Flat,77,633.85,29.03,44.88,77.03,0.95,61.63,0.8,49.25,0.67
2024-09-30,09:15,40,September,Flat,77,664.0,29.26,45.86,76.72,1.0,61.38,0.84,51.43,0.67
2024-09-30,09:30,40,September,Flat,77,694.16,29.48,46.84,76.41,1.05,61.13,0.88,53.6,0.67
2024-09-30,09:45,40,September,Flat,77,724.32,29.71,47.82,76.1,1.09,60.88,0.92,55.76,0.67
2024-09-30,10:00,40,September,Flat,77,754.47,29.94,48.8,75.79,1.14,60.63,0.95,57.89,0.67
2024-09-30,10:15,40,September,Flat,77,719.72,30.12,48.12,76.01,1.09,60.81,0.91,55.35,0.67
2024-09-30,10:30,40,September,Flat,77,684.97,30.3,47.43,76.23,1.03,60.98,0.87,52.79,0.67
2024-09-30,10:45,40,September,Flat,77,650.22,30.49,46.74,76.44,0.98,61.15,0.82,50.22,0.67
2024-09-30,11:00,40,September,Flat,77,615.47,30.67,46.06,76.66,0.93,61.33,0.78,47.64,0.67
2024-09-30,11:15,40,September,Flat,77,600.01,30.93,45.93,76.7,0.9,61.36,0.76,46.46,0.67
2024-09-30,11:30,40,September,Flat,77,584.55,31.19,45.8,76.74,0.88,61.39,0.74,45.28,0.67
2024-09-30,11:45,40,September,Flat,77,569.08,31.45,45.68,76.78,0.86,61.42,0.72,44.1,0.67
2024-09-30,12:00,40,September,Flat,77,553.62,31.71,45.55,76.82,0.83,61.46,0.7,42.92,0.67
2024-09-30,12:15,40,September,Flat,77,564.99,31.95,46.07,76.66,0.85,61.33,0.71,43.73,0.67
2024-09-30,12:30,40,September,Flat,77,576.35,32.18,46.59,76.49,0.87,61.19,0.73,44.54,0.67
2024-09-30,12:45,40,September,Flat,77,587.72,32.41,47.11,76.33,0.89,61.06,0.74,45.34,0.67
2024-09-30,13:00,40,September,Flat,77,599.08,32.65,47.63,76.16,0.9,60.93,0.76,46.14,0.67
2024-09-30,13:15,40,September,Flat,77,592.37,32.73,47.54,76.19,0.89,60.95,0.75,45.64,0.67
2024-09-30,13:30,40,September,Flat,77,585.66,32.81,47.45,76.22,0.88,60.98,0.74,45.14,0.67
2024-09-30,13:45,40,September,Flat,77,578.96,32.89,47.36,76.25,0.87,61.0,0.73,44.63,0.67
2024-09-30,14:00,40,September,Flat,77,572.25,32.97,47.28,76.27,0.86,61.02,0.72,44.13,0.67
2024-09-30,14:15,40,September,Flat,77,524.55,32.9,46.01,76.67,0.79,61.34,0.66,40.61,0.67
2024-09-30,14:30,40,September,Flat,77,476.85,32.83,44.75,77.07,0.72,61.66,0.6,37.06,0.67
2024-09-30,14:45,40,September,Flat,77,429.15,32.76,43.49,77.47,0.65,61.98,0.54,33.49,0.67
2024-09-30,15:00,40,September,Flat,77,381.45,32.69,42.23,77.87,0.57,62.3,0.48,29.88,0.67
2024-09-30,15:15,40,September,Flat,77,329.04,32.45,40.68,78.36,0.49,62.69,0.41,25.9,0.67
2024-09-30,15:30,40,September,Flat,77,276.63,32.21,39.13,78.86,0.41,63.08,0.35,21.88,0.67
2024-09-30,15:45,40,September,Flat,77,224.23,31.97,37.58,79.35,0.34,63.48,0.28,17.82,0.67
2024-09-30,16:00,40,September,Flat,77,171.82,31.73,36.03,79.84,0.26,63.87,0.21,13.72,0.67
2024-09-30,16:15,40,September,Flat,77,133.03,31.23,34.56,80.3,0.2,64.24,0.17,10.67,0.67
2024-09-30,16:30,40,September,Flat,77,94.25,30.74,33.1,80.76,0.14,64.61,0.12,7.59,0.67
2024-09-30,16:45,40,September,Flat,77,55.46,30.25,31.63,81.23,0.08,64.98,0.07,4.48,0.67
2024-09-30,17:00,40,September,Flat,77,16.67,29.75,30.17,81.69,0.02,65.35,0.02,1.35,0.67
2024-09-30,17:15,40,September,Flat,77,12.5,29.42,29.73,81.83,0.02,65.46,0.02,1.02,0.67
2024-09-30,17:30,40,September,Flat,77,8.34,29.09,29.29,81.97,0.01,65.57,0.01,0.68,0.67
2024-10-01,05:15,40,October,Flat,77,28.16,25.97,26.68,82.8,0.04,66.24,0.03,2.31,0.67
2024-10-01,05:30,40,October,Flat,77,53.12,26.14,27.47,82.55,0.08,66.04,0.07,4.35,0.67
2024-10-01,05:45,40,October,Flat,77,78.09,26.3,28.26,82.3,0.12,65.84,0.1,6.38,0.67
