Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-03-25,05:15,13,March,V-Shape,93,24.21,22.99,19.6,85.04,0.04,68.03,0.03,2.02,0.67
2024-03-25,05:30,13,March,V-Shape,93,48.42,23.52,20.73,84.68,0.07,67.74,0.06,4.04,0.67
2024-03-25,05:45,13,March,V-Shape,93,72.62,24.05,21.86,84.32,0.11,67.46,0.09,6.04,0.67
2024-03-25,06:00,13,March,V-Shape,93,96.83,24.57,22.99,83.96,0.14,67.17,0.12,8.02,0.67
2024-03-25,06:15,13,March,V-Shape,93,158.75,25.34,25.31,83.23,0.23,66.58,0.2,13.07,0.67
2024-03-25,06:30,13,March,V-Shape,93,220.68,26.11,27.62,82.5,0.33,66.0,0.27,18.05,0.67
2024-03-25,06:45,13,March,V-Shape,93,282.6,26.87,29.94,81.76,0.42,65.41,0.35,22.96,0.67
2024-03-25,07:00,13,March,V-Shape,93,344.53,27.64,32.25,81.03,0.51,64.83,0.43,27.81,0.67
2024-03-25,07:15,13,March,V-Shape,93,410.4,28.37,34.63,80.28,0.61,64.22,0.51,32.9,0.67
2024-03-25,07:30,13,March,V-Shape,93,476.28,29.09,37.0,79.53,0.71,63.62,0.6,37.91,0.67
2024-03-25,07:45,13,March,V-Shape,93,542.16,29.82,39.38,78.78,0.81,63.02,0.68,42.84,0.67
2024-03-25,08:00,13,March,V-Shape,93,608.03,30.55,41.75,78.02,0.91,62.42,0.76,47.7,0.67
2024-03-25,08:15,13,March,V-Shape,93,663.89,31.29,43.89,77.35,1.0,61.88,0.84,51.74,0.67
2024-03-25,08:30,13,March,V-Shape,93,719.75,32.03,46.02,76.67,1.08,61.34,0.91,55.72,0.67
2024-03-25,08:45,13,March,V-Shape,93,775.61,32.77,48.16,75.99,1.17,60.8,0.98,59.64,0.67
2024-03-25,09:00,13,March,V-Shape,93,831.47,33.51,50.3,75.32,1.26,60.25,1.05,63.5,0.67
2024-03-25,09:15,13,March,V-Shape,93,871.48,34.14,51.92,74.8,1.32,59.84,1.11,66.2,0.67
2024-03-25,09:30,13,March,V-Shape,93,911.49,34.77,53.55,74.29,1.38,59.43,1.16,68.87,0.67
2024-03-25,09:45,13,March,V-Shape,93,951.5,35.39,55.18,73.77,1.45,59.02,1.21,71.51,0.67
2024-03-25,10:00,13,March,V-Shape,93,991.51,36.02,56.81,73.26,1.51,58.6,1.26,74.11,0.67
2024-03-25,10:15,13,March,V-Shape,93,1014.38,36.5,57.85,72.92,1.55,58.34,1.3,75.56,0.67
2024-03-25,10:30,13,March,V-Shape,93,1037.24,36.97,58.9,72.59,1.58,58.07,1.33,76.99,0.67
2024-03-25,10:45,13,March,V-Shape,93,1060.11,37.45,59.95,72.26,1.62,57.81,1.36,78.4,0.67
2024-03-25,11:00,13,March,V-Shape,93,1082.97,37.92,60.99,71.93,1.66,57.54,1.39,79.81,0.67
2024-03-25,11:15,13,March,V-Shape,93,1081.58,38.22,61.25,71.85,1.65,57.48,1.39,79.63,0.67
2024-03-25,11:30,13,March,V-Shape,93,1080.2,38.51,61.51,71.77,1.65,57.41,1.38,79.46,0.67
2024-03-25,11:45,13,March,V-Shape,93,1078.81,38.8,61.78,71.68,1.65,57.35,1.38,79.29,0.67
2024-03-25,12:00,13,March,V-Shape,93,1077.43,39.1,62.04,71.6,1.65,57.28,1.38,79.12,0.67
2024-03-25,12:15,13,March,V-Shape,93,1054.75,39.22,61.59,71.74,1.61,57.39,1.35,77.57,0.67
2024-03-25,12:30,13,March,V-Shape,93,1032.07,39.34,61.14,71.89,1.58,57.51,1.32,76.02,0.67
2024-03-25,12:45,13,March,V-Shape,93,1009.39,39.45,60.69,72.03,1.54,57.62,1.29,74.46,0.67
2024-03-25,13:00,13,March,V-Shape,93,986.71,39.57,60.24,72.17,1.51,57.74,1.26,72.9,0.67
2024-03-25,13:15,13,March,V-Shape,93,943.31,39.51,59.09,72.53,1.44,58.03,1.21,69.97,0.67
2024-03-25,13:30,13,March,V-Shape,93,899.92,39.45,57.94,72.9,1.37,58.32,1.15,67.01,0.67
2024-03-25,13:45,13,March,V-Shape,93,856.53,39.38,56.8,73.26,1.3,58.61,1.09,64.03,0.67
2024-03-25,14:00,13,March,V-Shape,93,813.14,39.32,55.65,73.62,1.24,58.9,1.04,61.02,0.67
2024-03-25,14:15,13,March,V-Shape,93,754.48,39.09,53.95,74.16,1.15,59.33,0.96,56.93,0.67
2024-03-25,14:30,13,March,V-Shape,93,695.82,38.86,52.26,74.7,1.06,59.76,0.88,52.8,0.67
2024-03-25,14:45,13,March,V-Shape,93,637.16,38.63,50.56,75.23,0.96,60.19,0.81,48.62,0.67
2024-03-25,15:00,13,March,V-Shape,93,578.5,38.4,48.86,75.77,0.87,60.62,0.73,44.38,0.67
2024-03-25,15:15,13,March,V-Shape,93,510.8,38.0,46.77,76.43,0.77,61.15,0.65,39.45,0.67
2024-03-25,15:30,13,March,V-Shape,93,443.1,37.61,44.69,77.09,0.67,61.68,0.56,34.45,0.67
2024-03-25,15:45,13,March,V-Shape,93,375.4,37.22,42.6,77.76,0.56,62.2,0.47,29.37,0.67
2024-03-25,16:00,13,March,V-Shape,93,307.7,36.82,40.51,78.42,0.46,62.73,0.39,24.23,0.67
2024-03-25,16:15,13,March,V-Shape,93,246.25,36.19,38.35,79.1,0.37,63.28,0.31,19.52,0.67
2024-03-25,16:30,13,March,V-Shape,93,184.8,35.56,36.18,79.79,0.28,63.83,0.23,14.74,0.67
2024-03-25,16:45,13,March,V-Shape,93,123.35,34.93,34.01,80.47,0.18,64.38,0.15,9.9,0.67
2024-03-25,17:00,13,March,V-Shape,93,61.9,34.3,31.85,81.16,0.09,64.93,0.08,5.0,0.67
2024-03-25,17:15,13,March,V-Shape,93,46.42,33.62,30.78,81.5,0.07,65.2,0.06,3.76,0.67
2024-03-25,17:30,13,March,V-Shape,93,30.95,32.94,29.71,81.84,0.05,65.47,0.04,2.52,0.67
2024-03-25,17:45,13,March,V-Shape,93,15.47,32.25,28.64,82.18,0.02,65.74,0.02,1.26,0.67
2024-03-26,05:15,13,March,V-Shape,93,20.16,23.93,20.43,84.78,0.03,67.82,0.02,1.68,0.67
2024-03-26,05:30,13,March,V-Shape,93,40.32,24.34,21.35,84.48,0.06,67.59,0.05,3.36,0.67
2024-03-26,05:45,13,March,V-Shape,93,60.48,24.76,22.27,84.19,0.09,67.35,0.07,5.02,0.67
2024-03-26,06:00,13,March,V-Shape,93,80.64,25.17,23.19,83.9,0.12,67.12,0.1,6.68,0.67
2024-03-26,06:15,13,March,V-Shape,93,132.54,25.84,25.15,83.28,0.2,66.62,0.16,10.92,0.67
2024-03-26,06:30,13,March,V-Shape,93,184.43,26.5,27.11,82.66,0.27,66.13,0.23,15.11,0.67
2024-03-26,06:45,13,March,V-Shape,93,236.33,27.16,29.07,82.04,0.35,65.63,0.29,19.25,0.67
2024-03-26,07:00,13,March,V-Shape,93,288.23,27.83,31.04,81.42,0.43,65.13,0.36,23.35,0.67
2024-03-26,07:15,13,March,V-Shape,93,346.68,28.53,33.2,80.73,0.52,64.59,0.43,27.91,0.67
2024-03-26,07:30,13,March,V-Shape,93,405.14,29.23,35.36,80.05,0.6,64.04,0.51,32.4,0.67
2024-03-26,07:45,13,March,V-Shape,93,463.6,29.94,37.53,79.36,0.69,63.49,0.58,36.84,0.67
2024-03-26,08:00,13,March,V-Shape,93,522.06,30.64,39.69,78.68,0.78,62.94,0.65,41.22,0.67
2024-03-26,08:15,13,March,V-Shape,93,587.21,31.33,42.01,77.94,0.88,62.35,0.74,46.03,0.67
2024-03-26,08:30,13,March,V-Shape,93,652.35,32.02,44.33,77.21,0.98,61.77,0.82,50.77,0.67
2024-03-26,08:45,13,March,V-Shape,93,717.5,32.71,46.65,76.47,1.08,61.18,0.91,55.44,0.67
2024-03-26,09:00,13,March,V-Shape,93,782.65,33.4,48.97,75.74,1.18,60.59,0.99,60.03,0.67
2024-03-26,09:15,13,March,V-Shape,93,825.95,33.98,50.63,75.21,1.25,60.17,1.05,63.01,0.67
2024-03-26,09:30,13,March,V-Shape,93,869.26,34.56,52.29,74.69,1.32,59.75,1.1,65.95,0.67
2024-03-26,09:45,13,March,V-Shape,93,912.56,35.14,53.95,74.16,1.39,59.33,1.16,68.86,0.67
2024-03-26,10:00,13,March,V-Shape,93,955.87,35.72,55.62,73.63,1.45,58.91,1.22,71.73,0.67
2024-03-26,10:15,13,March,V-Shape,93,983.02,36.15,56.73,73.28,1.5,58.63,1.25,73.5,0.67
2024-03-26,10:30,13,March,V-Shape,93,1010.17,36.59,57.84,72.93,1.54,58.34,1.29,75.25,0.67
2024-03-26,10:45,13,March,V-Shape,93,1037.32,37.02,58.95,72.58,1.58,58.06,1.33,76.98,0.67
2024-03-26,11:00,13,March,V-Shape,93,1064.47,37.45,60.06,72.23,1.63,57.78,1.36,78.7,0.67
2024-03-26,11:15,13,March,V-Shape,93,1059.17,37.73,60.21,72.18,1.62,57.74,1.36,78.26,0.67
2024-03-26,11:30,13,March,V-Shape,93,1053.87,38.02,60.36,72.13,1.61,57.7,1.35,77.83,0.67
