Date,Time,Shape,PanelSpacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-04-01,05:15,V-Shape,77,17.9,25.6,25.0,83.32,0.03,66.66,0.02,1.5,0.67
2025-04-01,05:30,V-Shape,77,35.8,25.8,25.7,83.11,0.05,66.49,0.04,2.9,0.67
2025-04-01,05:45,V-Shape,77,53.7,26.0,26.4,82.89,0.08,66.31,0.07,4.4,0.67
2025-04-01,06:00,V-Shape,77,71.6,26.3,27.1,82.68,0.11,66.14,0.09,5.9,0.67
2025-04-01,06:15,V-Shape,77,115.1,26.8,28.7,82.15,0.17,65.72,0.14,9.4,0.67
2025-04-01,06:30,V-Shape,77,158.5,27.4,30.4,81.63,0.24,65.3,0.2,12.9,0.67
2025-04-01,06:45,V-Shape,77,202.0,28.0,32.0,81.1,0.3,64.88,0.25,16.3,0.67
2025-04-01,07:00,V-Shape,77,245.4,28.6,33.7,80.58,0.37,64.46,0.31,19.7,0.67
2025-04-01,07:15,V-Shape,77,298.2,29.1,35.5,79.99,0.44,63.99,0.37,23.8,0.67
2025-04-01,07:30,V-Shape,77,351.0,29.6,37.4,79.41,0.52,63.53,0.44,27.9,0.67
2025-04-01,07:45,V-Shape,77,403.8,30.1,39.2,78.82,0.6,63.06,0.51,31.9,0.67
2025-04-01,08:00,V-Shape,77,456.6,30.7,41.1,78.23,0.68,62.59,0.57,35.9,0.67
2025-04-01,08:15,V-Shape,77,505.5,31.1,42.8,77.71,0.76,62.16,0.64,39.5,0.67
2025-04-01,08:30,V-Shape,77,554.4,31.6,44.4,77.18,0.83,61.74,0.7,43.1,0.67
2025-04-01,08:45,V-Shape,77,603.3,32.0,46.1,76.65,0.91,61.32,0.76,46.7,0.67
2025-04-01,09:00,V-Shape,77,652.2,32.5,47.8,76.12,0.98,60.89,0.82,50.2,0.67
2025-04-01,09:15,V-Shape,77,668.4,32.9,48.6,75.86,1.01,60.69,0.85,51.3,0.67
2025-04-01,09:30,V-Shape,77,684.7,33.3,49.4,75.61,1.04,60.49,0.87,52.4,0.67
2025-04-01,09:45,V-Shape,77,701.0,33.7,50.2,75.35,1.06,60.28,0.89,53.6,0.67
2025-04-01,10:00,V-Shape,77,717.3,34.1,51.0,75.1,1.09,60.08,0.91,54.7,0.67
2025-04-01,10:15,V-Shape,77,747.8,34.4,52.1,74.75,1.13,59.8,0.95,56.8,0.67
2025-04-01,10:30,V-Shape,77,778.3,34.7,53.2,74.41,1.18,59.53,0.99,58.9,0.67
2025-04-01,10:45,V-Shape,77,808.8,35.0,54.3,74.06,1.23,59.25,1.03,61.0,0.67
2025-04-01,11:00,V-Shape,77,839.3,35.4,55.4,73.72,1.28,58.97,1.07,63.0,0.67
2025-04-01,11:15,V-Shape,77,824.1,35.6,55.2,73.77,1.25,59.02,1.05,61.9,0.67
2025-04-01,11:30,V-Shape,77,808.8,35.8,55.0,73.83,1.23,59.06,1.03,60.8,0.67
2025-04-01,11:45,V-Shape,77,793.5,36.0,54.8,73.89,1.21,59.11,1.01,59.7,0.67
2025-04-01,12:00,V-Shape,77,778.2,36.2,54.6,73.94,1.18,59.15,0.99,58.6,0.67
2025-04-01,12:15,V-Shape,77,771.1,36.2,54.5,73.98,1.17,59.18,0.98,58.1,0.67
2025-04-01,12:30,V-Shape,77,764.0,36.3,54.4,74.02,1.16,59.21,0.97,57.6,0.67
2025-04-01,12:45,V-Shape,77,757.0,36.4,54.3,74.05,1.15,59.24,0.96,57.1,0.67
2025-04-01,13:00,V-Shape,77,749.9,36.4,54.2,74.09,1.14,59.27,0.95,56.5,0.67
2025-04-01,13:15,V-Shape,77,700.0,36.4,52.9,74.51,1.06,59.6,0.89,53.0,0.67
2025-04-01,13:30,V-Shape,77,650.1,36.3,51.5,74.92,0.99,59.94,0.82,49.4,0.67
2025-04-01,13:45,V-Shape,77,600.2,36.2,50.2,75.34,0.91,60.27,0.76,45.8,0.67
2025-04-01,14:00,V-Shape,77,550.3,36.1,48.9,75.76,0.83,60.61,0.7,42.2,0.67
2025-04-01,14:15,V-Shape,77,524.7,35.9,48.0,76.05,0.79,60.84,0.66,40.4,0.67
2025-04-01,14:30,V-Shape,77,499.1,35.6,47.1,76.34,0.75,61.07,0.63,38.5,0.67
2025-04-01,14:45,V-Shape,77,473.6,35.3,46.1,76.63,0.71,61.31,0.6,36.6,0.67
2025-04-01,15:00,V-Shape,77,448.0,35.0,45.2,76.92,0.67,61.54,0.56,34.8,0.67
2025-04-01,15:15,V-Shape,77,392.4,34.6,43.4,77.5,0.59,62.0,0.49,30.6,0.67
2025-04-01,15:30,V-Shape,77,336.9,34.2,41.6,78.07,0.51,62.46,0.42,26.4,0.67
2025-04-01,15:45,V-Shape,77,281.3,33.8,39.8,78.65,0.42,62.92,0.35,22.2,0.67
2025-04-01,16:00,V-Shape,77,225.8,33.3,38.0,79.22,0.34,63.38,0.28,17.9,0.67
2025-04-01,16:15,V-Shape,77,180.3,32.8,36.3,79.74,0.27,63.8,0.23,14.4,0.67
2025-04-01,16:30,V-Shape,77,134.8,32.3,34.7,80.27,0.2,64.22,0.17,10.8,0.67
2025-04-01,16:45,V-Shape,77,89.2,31.8,33.0,80.79,0.13,64.64,0.11,7.2,0.67
2025-04-01,17:00,V-Shape,77,43.7,31.2,31.3,81.32,0.06,65.06,0.05,3.5,0.67
2025-04-01,17:15,V-Shape,77,32.8,30.8,30.6,81.55,0.05,65.24,0.04,2.7,0.67
2025-04-01,17:30,V-Shape,77,21.9,30.4,29.9,81.77,0.03,65.42,0.03,1.8,0.67
2025-04-01,17:45,V-Shape,77,10.9,29.9,29.2,82.0,0.02,65.6,0.01,0.9,0.67
2025-04-02,05:15,V-Shape,77,21.4,26.1,25.7,83.12,0.03,66.5,0.03,1.8,0.67
2025-04-02,05:30,V-Shape,77,42.8,26.4,26.5,82.85,0.06,66.28,0.05,3.5,0.67
2025-04-02,05:45,V-Shape,77,64.2,26.7,27.3,82.59,0.1,66.07,0.08,5.3,0.67
2025-04-02,06:00,V-Shape,77,85.6,27.0,28.2,82.32,0.13,65.86,0.11,7.0,0.67
2025-04-02,06:15,V-Shape,77,138.6,27.5,29.9,81.76,0.21,65.41,0.17,11.3,0.67
2025-04-02,06:30,V-Shape,77,191.6,27.9,31.7,81.2,0.28,64.96,0.24,15.5,0.67
2025-04-02,06:45,V-Shape,77,244.6,28.4,33.5,80.64,0.36,64.51,0.3,19.7,0.67
2025-04-02,07:00,V-Shape,77,297.5,28.8,35.3,80.08,0.44,64.06,0.37,23.8,0.67
2025-04-02,07:15,V-Shape,77,340.3,29.3,36.9,79.57,0.51,63.66,0.43,27.1,0.67
2025-04-02,07:30,V-Shape,77,383.1,29.9,38.5,79.07,0.57,63.25,0.48,30.4,0.67
2025-04-02,07:45,V-Shape,77,425.9,30.4,40.1,78.56,0.64,62.85,0.53,33.6,0.67
2025-04-02,08:00,V-Shape,77,468.7,30.9,41.6,78.06,0.7,62.45,0.59,36.8,0.67
2025-04-02,08:15,V-Shape,77,513.2,31.3,43.1,77.59,0.77,62.07,0.65,40.1,0.67
2025-04-02,08:30,V-Shape,77,557.7,31.7,44.6,77.12,0.84,61.7,0.7,43.4,0.67
2025-04-02,08:45,V-Shape,77,602.2,32.0,46.1,76.65,0.91,61.32,0.76,46.6,0.67
2025-04-02,09:00,V-Shape,77,646.7,32.4,47.6,76.18,0.98,60.95,0.82,49.8,0.67
2025-04-02,09:15,V-Shape,77,692.4,32.6,48.9,75.75,1.05,60.6,0.88,53.1,0.67
2025-04-02,09:30,V-Shape,77,738.0,32.9,50.3,75.32,1.12,60.25,0.94,56.4,0.67
2025-04-02,09:45,V-Shape,77,783.7,33.1,51.7,74.88,1.19,59.9,0.99,59.6,0.67
2025-04-02,10:00,V-Shape,77,829.3,33.3,53.1,74.45,1.26,59.56,1.05,62.8,0.67
2025-04-02,10:15,V-Shape,77,840.7,33.5,53.5,74.31,1.28,59.45,1.07,63.5,0.67
2025-04-02,10:30,V-Shape,77,852.2,33.6,53.9,74.17,1.29,59.34,1.08,64.3,0.67
2025-04-02,10:45,V-Shape,77,863.6,33.7,54.3,74.04,1.31,59.23,1.1,65.1,0.67
2025-04-02,11:00,V-Shape,77,875.0,33.9,54.8,73.9,1.33,59.12,1.11,65.9,0.67
2025-04-02,11:15,V-Shape,77,843.7,34.0,54.1,74.13,1.28,59.3,1.07,63.6,0.67
2025-04-02,11:30,V-Shape,77,812.3,34.0,53.4,74.35,1.23,59.48,1.03,61.4,0.67
2025-04-02,11:45,V-Shape,77,780.9,34.1,52.6,74.57,1.18,59.66,0.99,59.2,0.67
2025-04-02,12:00,V-Shape,77,749.5,34.2,51.9,74.8,1.14,59.84,0.95,56.9,0.67
2025-04-02,12:15,V-Shape,77,724.1,34.2,51.3,74.99,1.1,60.0,0.92,55.1,0.67
2025-04-02,12:30,V-Shape,77,698.7,34.2,50.7,75.19,1.06,60.15,0.89,53.3,0.67
2025-04-02,12:45,V-Shape,77,673.3,34.2,50.1,75.39,1.02,60.31,0.85,51.5,0.67
2025-04-02,13:00,V-Shape,77,648.0,34.3,49.5,75.58,0.98,60.47,0.82,49.6,0.67
2025-04-02,13:15,V-Shape,77,626.2,34.2,48.8,75.79,0.95,60.63,0.79,48.0,0.67
2025-04-02,13:30,V-Shape,77,604.3,34.0,48.2,76.0,0.91,60.8,0.76,46.5,0.67
2025-04-02,13:45,V-Shape,77,582.5,33.9,47.5,76.2,0.88,60.96,0.74,44.9,0.67
2025-04-02,14:00,V-Shape,77,560.7,33.8,46.8,76.41,0.85,61.13,0.71,43.3,0.67
2025-04-02,14:15,V-Shape,77,522.8,33.6,45.7,76.77,0.79,61.42,0.66,40.5,0.67
2025-04-02,14:30,V-Shape,77,484.8,33.4,44.5,77.14,0.73,61.71,0.61,37.7,0.67
2025-04-02,14:45,V-Shape,77,446.9,33.2,43.4,77.5,0.67,62.0,0.56,34.9,0.67
2025-04-02,15:00,V-Shape,77,409.0,33.0,42.2,77.87,0.61,62.29,0.51,32.0,0.67
2025-04-02,15:15,V-Shape,77,362.7,32.7,40.8,78.33,0.54,62.67,0.46,28.5,0.67
2025-04-02,15:30,V-Shape,77,316.5,32.4,39.3,78.8,0.47,63.04,0.4,25.0,0.67
2025-04-02,15:45,V-Shape,77,270.3,32.1,37.8,79.26,0.4,63.41,0.34,21.5,0.67
2025-04-02,16:00,V-Shape,77,224.1,31.8,36.4,79.73,0.33,63.78,0.28,17.9,0.67
2025-04-02,16:15,V-Shape,77,178.5,31.2,34.6,80.27,0.27,64.22,0.22,14.3,0.67
2025-04-02,16:30,V-Shape,77,132.9,30.6,32.9,80.82,0.2,64.65,0.17,10.7,0.67
2025-04-02,16:45,V-Shape,77,87.3,30.0,31.2,81.36,0.13,65.09,0.11,7.1,0.67
2025-04-02,17:00,V-Shape,77,41.7,29.4,29.5,81.91,0.06,65.52,0.05,3.4,0.67
2025-04-02,17:15,V-Shape,77,31.3,29.0,28.8,82.13,0.05,65.7,0.04,2.6,0.67
2025-04-02,17:30,V-Shape,77,20.9,28.5,28.1,82.36,0.03,65.89,0.03,1.7,0.67
2025-04-02,17:45,V-Shape,77,10.4,28.1,27.4,82.58,0.02,66.07,0.01,0.9,0.67
2025-04-03,05:15,V-Shape,77,23.9,25.2,24.8,83.41,0.04,66.73,0.03,2.0,0.67
2025-04-03,05:30,V-Shape,77,47.8,25.4,25.6,83.14,0.07,66.51,0.06,3.9,0.67
2025-04-03,05:45,V-Shape,77,71.7,25.6,26.4,82.88,0.11,66.3,0.09,5.9,0.67
2025-04-03,06:00,V-Shape,77,95.5,25.9,27.2,82.62,0.14,66.09,0.12,7.8,0.67
2025-04-03,06:15,V-Shape,77,153.0,26.2,29.1,82.04,0.23,65.63,0.19,12.5,0.67
2025-04-03,06:30,V-Shape,77,210.4,26.6,30.9,81.46,0.31,65.17,0.26,17.0,0.67
2025-04-03,06:45,V-Shape,77,267.8,27.0,32.7,80.89,0.4,64.71,0.33,21.6,0.67
2025-04-03,07:00,V-Shape,77,325.2,27.4,34.5,80.31,0.48,64.25,0.41,26.1,0.67
2025-04-03,07:15,V-Shape,77,378.0,27.8,36.2,79.77,0.56,63.82,0.47,30.2,0.67
2025-04-03,07:30,V-Shape,77,430.9,28.1,37.9,79.24,0.64,63.39,0.54,34.2,0.67
2025-04-03,07:45,V-Shape,77,483.7,28.5,39.6,78.7,0.72,62.96,0.61,38.2,0.67
2025-04-03,08:00,V-Shape,77,536.6,28.9,41.3,78.16,0.8,62.53,0.67,42.1,0.67
2025-04-03,08:15,V-Shape,77,576.4,29.3,42.7,77.73,0.87,62.18,0.73,45.1,0.67
2025-04-03,08:30,V-Shape,77,616.2,29.7,44.1,77.29,0.93,61.83,0.78,48.0,0.67
2025-04-03,08:45,V-Shape,77,656.0,30.0,45.4,76.86,0.99,61.48,0.83,50.9,0.67
2025-04-03,09:00,V-Shape,77,695.8,30.4,46.8,76.42,1.05,61.14,0.88,53.7,0.67
2025-04-03,09:15,V-Shape,77,722.7,30.7,47.8,76.11,1.09,60.89,0.91,55.6,0.67
2025-04-03,09:30,V-Shape,77,749.6,31.0,48.7,75.81,1.13,60.65,0.95,57.5,0.67
2025-04-03,09:45,V-Shape,77,776.5,31.3,49.7,75.5,1.17,60.4,0.98,59.4,0.67
2025-04-03,10:00,V-Shape,77,803.3,31.6,50.7,75.2,1.22,60.16,1.02,61.3,0.67
2025-04-03,10:15,V-Shape,77,816.5,31.8,51.2,75.03,1.24,60.02,1.04,62.2,0.67
2025-04-03,10:30,V-Shape,77,829.6,32.0,51.7,74.86,1.26,59.89,1.05,63.1,0.67
2025-04-03,10:45,V-Shape,77,842.8,32.2,52.3,74.7,1.28,59.76,1.07,64.0,0.67
2025-04-03,11:00,V-Shape,77,855.9,32.4,52.8,74.53,1.3,59.62,1.09,64.8,0.67
2025-04-03,11:15,V-Shape,77,846.2,32.5,52.6,74.58,1.28,59.67,1.07,64.1,0.67
2025-04-03,11:30,V-Shape,77,836.4,32.5,52.4,74.64,1.27,59.71,1.06,63.4,0.67
2025-04-03,11:45,V-Shape,77,826.6,32.6,52.3,74.69,1.25,59.76,1.05,62.7,0.67
2025-04-03,12:00,V-Shape,77,816.8,32.7,52.1,74.75,1.24,59.8,1.04,62.0,0.67
2025-04-03,12:15,V-Shape,77,778.6,32.6,51.1,75.07,1.18,60.05,0.99,59.3,0.67
2025-04-03,12:30,V-Shape,77,740.3,32.6,50.1,75.39,1.12,60.31,0.94,56.6,0.67
2025-04-03,12:45,V-Shape,77,702.0,32.5,49.1,75.71,1.06,60.56,0.89,53.8,0.67
2025-04-03,13:00,V-Shape,77,663.8,32.5,48.1,76.02,1.0,60.82,0.84,51.1,0.67
2025-04-03,13:15,V-Shape,77,611.2,32.3,46.6,76.48,0.92,61.19,0.77,47.2,0.67
2025-04-03,13:30,V-Shape,77,558.7,32.2,45.2,76.94,0.84,61.55,0.7,43.4,0.67
2025-04-03,13:45,V-Shape,77,506.2,32.1,43.7,77.4,0.76,61.92,0.64,39.5,0.67
2025-04-03,14:00,V-Shape,77,453.7,31.9,42.3,77.86,0.68,62.28,0.57,35.5,0.67
2025-04-03,14:15,V-Shape,77,411.3,31.7,41.0,78.25,0.62,62.6,0.52,32.3,0.67
2025-04-03,14:30,V-Shape,77,368.8,31.6,39.8,78.65,0.55,62.92,0.46,29.1,0.67
2025-04-03,14:45,V-Shape,77,326.4,31.4,38.5,79.05,0.49,63.24,0.41,25.9,0.67
2025-04-03,15:00,V-Shape,77,283.9,31.2,37.3,79.44,0.42,63.55,0.36,22.6,0.67
2025-04-03,15:15,V-Shape,77,251.0,30.9,36.2,79.79,0.37,63.84,0.31,20.0,0.67
2025-04-03,15:30,V-Shape,77,218.1,30.6,35.1,80.14,0.33,64.12,0.27,17.5,0.67
2025-04-03,15:45,V-Shape,77,185.2,30.3,33.9,80.5,0.28,64.4,0.23,14.9,0.67
2025-04-03,16:00,V-Shape,77,152.3,30.0,32.8,80.85,0.23,64.68,0.19,12.3,0.67
2025-04-03,16:15,V-Shape,77,122.2,29.6,31.7,81.21,0.18,64.97,0.15,9.9,0.67
2025-04-03,16:30,V-Shape,77,92.1,29.2,30.5,81.58,0.14,65.26,0.11,7.5,0.67
2025-04-03,16:45,V-Shape,77,62.0,28.8,29.4,81.94,0.09,65.55,0.08,5.0,0.67
2025-04-03,17:00,V-Shape,77,31.9,28.4,28.2,82.31,0.05,65.84,0.04,2.6,0.67
2025-04-03,17:15,V-Shape,77,24.0,28.1,27.7,82.47,0.04,65.97,0.03,2.0,0.67
2025-04-03,17:30,V-Shape,77,16.0,27.8,27.2,82.63,0.02,66.1,0.02,1.3,0.67
2025-04-03,17:45,V-Shape,77,8.0,27.5,26.7,82.79,0.01,66.23,0.01,0.7,0.67
2025-04-04,05:15,V-Shape,77,24.0,24.4,24.0,83.64,0.04,66.91,0.03,2.0,0.67
2025-04-04,05:30,V-Shape,77,48.1,24.8,25.0,83.34,0.07,66.67,0.06,4.0,0.67
2025-04-04,05:45,V-Shape,77,72.1,25.1,25.9,83.03,0.11,66.43,0.09,5.9,0.67
2025-04-04,06:00,V-Shape,77,96.1,25.5,26.9,82.73,0.14,66.18,0.12,7.9,0.67
2025-04-04,06:15,V-Shape,77,154.3,26.1,28.9,82.08,0.23,65.66,0.19,12.6,0.67
2025-04-04,06:30,V-Shape,77,212.5,26.7,31.0,81.43,0.32,65.15,0.26,17.2,0.67
2025-04-04,06:45,V-Shape,77,270.7,27.3,33.0,80.78,0.4,64.63,0.34,21.8,0.67
2025-04-04,07:00,V-Shape,77,328.8,27.9,35.1,80.14,0.49,64.11,0.41,26.3,0.67
2025-04-04,07:15,V-Shape,77,391.0,28.3,37.1,79.49,0.58,63.59,0.49,31.1,0.67
2025-04-04,07:30,V-Shape,77,453.2,28.8,39.2,78.84,0.68,63.07,0.57,35.8,0.67
2025-04-04,07:45,V-Shape,77,515.4,29.3,41.2,78.2,0.77,62.56,0.65,40.5,0.67
2025-04-04,08:00,V-Shape,77,577.6,29.8,43.3,77.55,0.87,62.04,0.73,45.1,0.67
2025-04-04,08:15,V-Shape,77,612.6,30.3,44.6,77.13,0.92,61.71,0.77,47.6,0.67
2025-04-04,08:30,V-Shape,77,647.5,30.7,45.9,76.71,0.98,61.37,0.82,50.1,0.67
2025-04-04,08:45,V-Shape,77,682.4,31.1,47.2,76.3,1.03,61.04,0.86,52.6,0.67
2025-04-04,09:00,V-Shape,77,717.3,31.6,48.5,75.88,1.08,60.7,0.91,55.1,0.67
2025-04-04,09:15,V-Shape,77,740.6,32.0,49.5,75.58,1.12,60.46,0.94,56.7,0.67
2025-04-04,09:30,V-Shape,77,763.9,32.3,50.4,75.28,1.16,60.22,0.97,58.3,0.67
2025-04-04,09:45,V-Shape,77,787.2,32.7,51.4,74.98,1.19,59.98,1.0,59.9,0.67
2025-04-04,10:00,V-Shape,77,810.5,33.0,52.3,74.68,1.23,59.74,1.03,61.5,0.67
2025-04-04,10:15,V-Shape,77,821.8,33.4,52.9,74.49,1.25,59.6,1.04,62.2,0.67
2025-04-04,10:30,V-Shape,77,833.0,33.7,53.5,74.31,1.26,59.45,1.06,63.0,0.67
2025-04-04,10:45,V-Shape,77,844.2,34.0,54.1,74.13,1.28,59.3,1.07,63.7,0.67
2025-04-04,11:00,V-Shape,77,855.5,34.3,54.6,73.94,1.3,59.15,1.09,64.4,0.67
2025-04-04,11:15,V-Shape,77,844.8,34.5,54.6,73.96,1.28,59.17,1.08,63.6,0.67
2025-04-04,11:30,V-Shape,77,834.2,34.7,54.5,73.98,1.27,59.18,1.06,62.8,0.67
2025-04-04,11:45,V-Shape,77,823.5,34.9,54.5,74.0,1.25,59.2,1.05,62.0,0.67
2025-04-04,12:00,V-Shape,77,812.9,35.1,54.4,74.02,1.24,59.21,1.03,61.2,0.67
2025-04-04,12:15,V-Shape,77,721.4,35.2,52.2,74.72,1.09,59.77,0.92,54.8,0.67
2025-04-04,12:30,V-Shape,77,629.9,35.2,50.0,75.41,0.95,60.33,0.8,48.2,0.67
2025-04-04,12:45,V-Shape,77,538.5,35.3,47.8,76.11,0.81,60.89,0.68,41.5,0.67
2025-04-04,13:00,V-Shape,77,447.0,35.4,45.6,76.81,0.67,61.45,0.56,34.7,0.67
2025-04-04,13:15,V-Shape,77,428.3,35.4,45.1,76.98,0.64,61.58,0.54,33.3,0.67
2025-04-04,13:30,V-Shape,77,409.6,35.3,44.5,77.14,0.62,61.71,0.52,31.9,0.67
2025-04-04,13:45,V-Shape,77,390.9,35.2,44.0,77.31,0.59,61.85,0.49,30.5,0.67
2025-04-04,14:00,V-Shape,77,372.2,35.2,43.5,77.48,0.56,61.98,0.47,29.0,0.67
2025-04-04,14:15,V-Shape,77,316.9,35.0,41.9,77.97,0.48,62.38,0.4,24.8,0.67
2025-04-04,14:30,V-Shape,77,261.6,34.8,40.3,78.47,0.39,62.78,0.33,20.6,0.67
2025-04-04,14:45,V-Shape,77,206.3,34.6,38.8,78.97,0.31,63.18,0.26,16.3,0.67
2025-04-04,15:00,V-Shape,77,151.0,34.4,37.2,79.47,0.23,63.58,0.19,12.0,0.67
2025-04-04,15:15,V-Shape,77,129.6,34.1,36.3,79.75,0.19,63.8,0.16,10.3,0.67
2025-04-04,15:30,V-Shape,77,108.1,33.7,35.4,80.03,0.16,64.02,0.14,8.6,0.67
2025-04-04,15:45,V-Shape,77,86.7,33.4,34.6,80.3,0.13,64.24,0.11,7.0,0.67
2025-04-04,16:00,V-Shape,77,65.3,33.0,33.7,80.58,0.1,64.47,0.08,5.3,0.67
2025-04-04,16:15,V-Shape,77,52.3,32.4,32.7,80.9,0.08,64.72,0.07,4.2,0.67
2025-04-04,16:30,V-Shape,77,39.3,31.7,31.7,81.21,0.06,64.97,0.05,3.2,0.67
2025-04-04,16:45,V-Shape,77,26.3,31.0,30.7,81.52,0.04,65.22,0.03,2.1,0.67
2025-04-04,17:00,V-Shape,77,13.3,30.4,29.7,81.84,0.02,65.47,0.02,1.1,0.67
2025-04-04,17:15,V-Shape,77,10.0,29.8,29.1,82.03,0.01,65.63,0.01,0.8,0.67
2025-04-04,17:30,V-Shape,77,6.6,29.3,28.5,82.23,0.01,65.78,0.01,0.5,0.67
2025-04-05,05:15,V-Shape,77,22.3,24.3,23.9,83.67,0.03,66.94,0.03,1.8,0.67
2025-04-05,05:30,V-Shape,77,44.6,24.7,24.8,83.38,0.07,66.7,0.06,3.7,0.67
2025-04-05,05:45,V-Shape,77,66.9,25.1,25.8,83.08,0.1,66.47,0.08,5.5,0.67
2025-04-05,06:00,V-Shape,77,89.2,25.5,26.7,82.79,0.13,66.23,0.11,7.3,0.67
2025-04-05,06:15,V-Shape,77,143.9,26.1,28.7,82.16,0.21,65.73,0.18,11.7,0.67
2025-04-05,06:30,V-Shape,77,198.6,26.7,30.7,81.53,0.29,65.23,0.25,16.1,0.67
2025-04-05,06:45,V-Shape,77,253.2,27.3,32.6,80.91,0.38,64.73,0.32,20.4,0.67
2025-04-05,07:00,V-Shape,77,307.9,27.9,34.6,80.28,0.46,64.22,0.38,24.7,0.67
2025-04-05,07:15,V-Shape,77,369.4,28.4,36.7,79.63,0.55,63.71,0.46,29.4,0.67
2025-04-05,07:30,V-Shape,77,430.9,28.9,38.7,78.99,0.64,63.19,0.54,34.1,0.67
2025-04-05,07:45,V-Shape,77,492.5,29.4,40.7,78.34,0.74,62.67,0.62,38.8,0.67
2025-04-05,08:00,V-Shape,77,554.0,29.9,42.8,77.69,0.83,62.16,0.7,43.3,0.67
2025-04-05,08:15,V-Shape,77,591.5,30.5,44.2,77.23,0.89,61.79,0.75,46.1,0.67
2025-04-05,08:30,V-Shape,77,629.1,31.0,45.7,76.77,0.95,61.42,0.79,48.7,0.67
2025-04-05,08:45,V-Shape,77,666.6,31.5,47.1,76.31,1.01,61.05,0.84,51.4,0.67
2025-04-05,09:00,V-Shape,77,704.1,32.0,48.6,75.85,1.06,60.68,0.89,54.1,0.67
2025-04-05,09:15,V-Shape,77,706.1,32.5,49.1,75.69,1.07,60.56,0.89,54.1,0.67
2025-04-05,09:30,V-Shape,77,708.1,32.9,49.6,75.53,1.07,60.43,0.9,54.2,0.67
2025-04-05,09:45,V-Shape,77,710.1,33.4,50.1,75.37,1.07,60.3,0.9,54.3,0.67
2025-04-05,10:00,V-Shape,77,712.1,33.8,50.6,75.21,1.08,60.17,0.9,54.3,0.67
2025-04-05,10:15,V-Shape,77,733.3,34.1,51.4,74.96,1.11,59.96,0.93,55.8,0.67
2025-04-05,10:30,V-Shape,77,754.6,34.4,52.3,74.7,1.14,59.76,0.96,57.3,0.67
2025-04-05,10:45,V-Shape,77,775.8,34.7,53.1,74.44,1.18,59.55,0.99,58.7,0.67
2025-04-05,11:00,V-Shape,77,797.0,35.0,53.9,74.18,1.21,59.34,1.01,60.2,0.67
2025-04-05,11:15,V-Shape,77,777.8,35.1,53.6,74.28,1.18,59.43,0.99,58.8,0.67
2025-04-05,11:30,V-Shape,77,758.7,35.3,53.2,74.39,1.15,59.51,0.96,57.4,0.67
2025-04-05,11:45,V-Shape,77,739.5,35.4,52.9,74.49,1.12,59.59,0.94,56.0,0.67
2025-04-05,12:00,V-Shape,77,720.4,35.6,52.6,74.59,1.09,59.67,0.92,54.6,0.67
2025-04-05,12:15,V-Shape,77,678.9,35.6,51.6,74.91,1.03,59.93,0.86,51.6,0.67
2025-04-05,12:30,V-Shape,77,637.4,35.6,50.6,75.24,0.96,60.19,0.81,48.6,0.67
2025-04-05,12:45,V-Shape,77,596.0,35.6,49.5,75.56,0.9,60.45,0.75,45.6,0.67
2025-04-05,13:00,V-Shape,77,554.5,35.6,48.5,75.88,0.84,60.71,0.7,42.6,0.67
2025-04-05,13:15,V-Shape,77,526.2,35.5,47.7,76.15,0.79,60.92,0.67,40.5,0.67
2025-04-05,13:30,V-Shape,77,498.0,35.4,46.9,76.41,0.75,61.13,0.63,38.5,0.67
2025-04-05,13:45,V-Shape,77,469.8,35.3,46.0,76.67,0.71,61.34,0.59,36.4,0.67
2025-04-05,14:00,V-Shape,77,441.5,35.1,45.2,76.94,0.66,61.55,0.56,34.3,0.67
2025-04-05,14:15,V-Shape,77,379.4,34.9,43.4,77.5,0.57,62.0,0.48,29.6,0.67
2025-04-05,14:30,V-Shape,77,317.4,34.7,41.6,78.07,0.48,62.46,0.4,24.9,0.67
2025-04-05,14:45,V-Shape,77,255.3,34.4,39.8,78.64,0.38,62.91,0.32,20.1,0.67
2025-04-05,15:00,V-Shape,77,193.2,34.2,38.0,79.21,0.29,63.37,0.24,15.3,0.67
2025-04-05,15:15,V-Shape,77,170.6,33.8,37.1,79.51,0.25,63.61,0.21,13.6,0.67
2025-04-05,15:30,V-Shape,77,148.0,33.4,36.1,79.81,0.22,63.85,0.18,11.8,0.67
2025-04-05,15:45,V-Shape,77,125.4,33.0,35.1,80.12,0.19,64.09,0.16,10.0,0.67
2025-04-05,16:00,V-Shape,77,102.8,32.6,34.2,80.42,0.15,64.33,0.13,8.3,0.67
2025-04-05,16:15,V-Shape,77,82.4,32.1,33.1,80.75,0.12,64.6,0.1,6.6,0.67
2025-04-05,16:30,V-Shape,77,62.0,31.5,32.1,81.09,0.09,64.87,0.08,5.0,0.67
2025-04-05,16:45,V-Shape,77,41.5,31.0,31.0,81.43,0.06,65.14,0.05,3.4,0.67
2025-04-05,17:00,V-Shape,77,21.1,30.4,29.9,81.76,0.03,65.41,0.03,1.7,0.67
2025-04-05,17:15,V-Shape,77,15.8,29.9,29.3,81.95,0.02,65.56,0.02,1.3,0.67
2025-04-05,17:30,V-Shape,77,10.6,29.5,28.7,82.15,0.02,65.72,0.01,0.9,0.67
