Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-02-26,05:15,9,February,V-Shape,77,TCT,8.9,23.92,23.15,83.92,0.01,67.13,0.01,0.79,0.67
2024-02-26,05:30,9,February,V-Shape,77,TCT,17.81,24.12,23.56,83.78,0.03,67.03,0.02,1.58,0.67
2024-02-26,05:45,9,February,V-Shape,77,TCT,26.71,24.31,23.98,83.65,0.04,66.92,0.04,2.36,0.67
2024-02-26,06:00,9,February,V-Shape,77,TCT,35.62,24.5,24.39,83.52,0.06,66.82,0.05,3.15,0.67
2024-02-26,06:15,9,February,V-Shape,77,TCT,77.34,25.08,26.01,83.01,0.12,66.41,0.1,6.8,0.67
2024-02-26,06:30,9,February,V-Shape,77,TCT,119.07,25.66,27.63,82.49,0.19,66.0,0.16,10.42,0.67
2024-02-26,06:45,9,February,V-Shape,77,TCT,160.8,26.23,29.25,81.98,0.26,65.59,0.21,14.01,0.67
2024-02-26,07:00,9,February,V-Shape,77,TCT,202.52,26.81,30.87,81.47,0.32,65.17,0.27,17.56,0.67
2024-02-26,07:15,9,February,V-Shape,77,TCT,257.83,27.45,32.89,80.83,0.41,64.66,0.34,22.23,0.67
2024-02-26,07:30,9,February,V-Shape,77,TCT,313.14,28.09,34.91,80.19,0.5,64.15,0.42,26.83,0.67
2024-02-26,07:45,9,February,V-Shape,77,TCT,368.45,28.72,36.93,79.55,0.59,63.64,0.49,31.38,0.67
2024-02-26,08:00,9,February,V-Shape,77,TCT,423.76,29.36,38.95,78.91,0.68,63.13,0.57,35.88,0.67
2024-02-26,08:15,9,February,V-Shape,77,TCT,470.71,29.95,40.72,78.35,0.76,62.68,0.63,39.64,0.67
2024-02-26,08:30,9,February,V-Shape,77,TCT,517.67,30.54,42.48,77.79,0.83,62.24,0.7,43.36,0.67
2024-02-26,08:45,9,February,V-Shape,77,TCT,564.62,31.12,44.24,77.24,0.91,61.79,0.76,47.03,0.67
2024-02-26,09:00,9,February,V-Shape,77,TCT,611.57,31.71,46.0,76.68,0.99,61.34,0.83,50.66,0.67
2024-02-26,09:15,9,February,V-Shape,77,TCT,645.68,32.23,47.37,76.24,1.04,61.0,0.87,53.26,0.67
2024-02-26,09:30,9,February,V-Shape,77,TCT,679.8,32.75,48.74,75.81,1.1,60.65,0.92,55.83,0.67
2024-02-26,09:45,9,February,V-Shape,77,TCT,713.91,33.26,50.11,75.38,1.16,60.3,0.97,58.37,0.67
2024-02-26,10:00,9,February,V-Shape,77,TCT,748.02,33.78,51.48,74.94,1.21,59.95,1.02,60.89,0.67
2024-02-26,10:15,9,February,V-Shape,77,TCT,766.63,34.19,52.36,74.67,1.24,59.73,1.04,62.23,0.67
2024-02-26,10:30,9,February,V-Shape,77,TCT,785.24,34.6,53.23,74.39,1.28,59.51,1.07,63.55,0.67
2024-02-26,10:45,9,February,V-Shape,77,TCT,803.85,35.01,54.11,74.11,1.31,59.29,1.09,64.87,0.67
2024-02-26,11:00,9,February,V-Shape,77,TCT,822.47,35.42,54.98,73.83,1.34,59.07,1.12,66.18,0.67
2024-02-26,11:15,9,February,V-Shape,77,TCT,834.23,35.67,55.53,73.66,1.36,58.93,1.14,67.01,0.67
2024-02-26,11:30,9,February,V-Shape,77,TCT,846.0,35.92,56.07,73.49,1.38,58.79,1.15,67.83,0.67
2024-02-26,11:45,9,February,V-Shape,77,TCT,857.76,36.17,56.61,73.32,1.4,58.65,1.17,68.65,0.67
2024-02-26,12:00,9,February,V-Shape,77,TCT,869.53,36.42,57.16,73.15,1.42,58.52,1.19,69.46,0.67
2024-02-26,12:15,9,February,V-Shape,77,TCT,829.21,36.5,56.23,73.44,1.35,58.75,1.13,66.45,0.67
2024-02-26,12:30,9,February,V-Shape,77,TCT,788.9,36.58,55.3,73.73,1.28,58.99,1.08,63.42,0.67
2024-02-26,12:45,9,February,V-Shape,77,TCT,748.59,36.65,54.37,74.03,1.22,59.22,1.02,60.36,0.67
2024-02-26,13:00,9,February,V-Shape,77,TCT,708.28,36.73,53.44,74.32,1.15,59.46,0.96,57.29,0.67
2024-02-26,13:15,9,February,V-Shape,77,TCT,708.97,36.6,53.32,74.36,1.15,59.49,0.96,57.36,0.67
2024-02-26,13:30,9,February,V-Shape,77,TCT,709.67,36.47,53.21,74.4,1.15,59.52,0.97,57.44,0.67
2024-02-26,13:45,9,February,V-Shape,77,TCT,710.36,36.33,53.09,74.43,1.15,59.55,0.97,57.52,0.67
2024-02-26,14:00,9,February,V-Shape,77,TCT,711.06,36.2,52.98,74.47,1.15,59.58,0.97,57.6,0.67
2024-02-26,14:15,9,February,V-Shape,77,TCT,664.93,35.92,51.55,74.92,1.08,59.94,0.9,54.11,0.67
2024-02-26,14:30,9,February,V-Shape,77,TCT,618.79,35.65,50.11,75.38,1.0,60.3,0.84,50.59,0.67
2024-02-26,14:45,9,February,V-Shape,77,TCT,572.66,35.37,48.68,75.83,0.93,60.66,0.78,47.04,0.67
2024-02-26,15:00,9,February,V-Shape,77,TCT,526.52,35.09,47.25,76.28,0.85,61.03,0.71,43.45,0.67
2024-02-26,15:15,9,February,V-Shape,77,TCT,463.97,34.67,45.27,76.91,0.75,61.53,0.63,38.52,0.67
2024-02-26,15:30,9,February,V-Shape,77,TCT,401.43,34.25,43.28,77.54,0.65,62.03,0.54,33.54,0.67
2024-02-26,15:45,9,February,V-Shape,77,TCT,338.88,33.82,41.29,78.17,0.54,62.53,0.46,28.49,0.67
2024-02-26,16:00,9,February,V-Shape,77,TCT,276.33,33.4,39.31,78.8,0.44,63.04,0.37,23.37,0.67
2024-02-26,16:15,9,February,V-Shape,77,TCT,221.06,32.89,37.42,79.39,0.35,63.52,0.3,18.8,0.67
2024-02-26,16:30,9,February,V-Shape,77,TCT,165.79,32.39,35.53,79.99,0.26,63.99,0.22,14.18,0.67
2024-02-26,16:45,9,February,V-Shape,77,TCT,110.52,31.88,33.65,80.59,0.18,64.47,0.15,9.51,0.67
2024-02-26,17:00,9,February,V-Shape,77,TCT,55.25,31.38,31.76,81.19,0.09,64.95,0.07,4.78,0.67
2024-02-26,17:15,9,February,V-Shape,77,TCT,41.44,31.02,31.06,81.41,0.07,65.13,0.06,3.59,0.67
2024-02-26,17:30,9,February,V-Shape,77,TCT,27.63,30.66,30.36,81.63,0.04,65.31,0.04,2.4,0.67
2024-02-26,17:45,9,February,V-Shape,77,TCT,13.81,30.31,29.65,81.85,0.02,65.48,0.02,1.2,0.67
2024-02-27,05:15,9,February,V-Shape,77,TCT,10.74,24.91,24.18,83.59,0.02,66.87,0.01,0.95,0.67
2024-02-27,05:30,9,February,V-Shape,77,TCT,21.47,25.09,24.62,83.45,0.03,66.76,0.03,1.9,0.67
2024-02-27,05:45,9,February,V-Shape,77,TCT,32.21,25.26,25.07,83.31,0.05,66.65,0.04,2.84,0.67
2024-02-27,06:00,9,February,V-Shape,77,TCT,42.95,25.44,25.51,83.17,0.07,66.53,0.06,3.78,0.67
2024-02-27,06:15,9,February,V-Shape,77,TCT,94.67,25.93,27.29,82.6,0.15,66.08,0.13,8.29,0.67
2024-02-27,06:30,9,February,V-Shape,77,TCT,146.39,26.41,29.07,82.04,0.23,65.63,0.19,12.76,0.67
2024-02-27,06:45,9,February,V-Shape,77,TCT,198.11,26.9,30.86,81.47,0.31,65.18,0.26,17.18,0.67
2024-02-27,07:00,9,February,V-Shape,77,TCT,249.83,27.39,32.64,80.91,0.4,64.73,0.33,21.55,0.67
2024-02-27,07:15,9,February,V-Shape,77,TCT,310.81,27.88,34.65,80.27,0.5,64.22,0.42,26.66,0.67
2024-02-27,07:30,9,February,V-Shape,77,TCT,371.79,28.36,36.65,79.64,0.59,63.71,0.5,31.7,0.67
2024-02-27,07:45,9,February,V-Shape,77,TCT,432.78,28.84,38.66,79.0,0.69,63.2,0.58,36.67,0.67
2024-02-27,08:00,9,February,V-Shape,77,TCT,493.76,29.33,40.67,78.36,0.79,62.69,0.66,41.59,0.67
2024-02-27,08:15,9,February,V-Shape,77,TCT,547.16,29.88,42.56,77.77,0.88,62.21,0.74,45.82,0.67
2024-02-27,08:30,9,February,V-Shape,77,TCT,600.55,30.44,44.45,77.17,0.97,61.73,0.81,49.99,0.67
2024-02-27,08:45,9,February,V-Shape,77,TCT,653.94,31.0,46.34,76.57,1.05,61.26,0.88,54.11,0.67
2024-02-27,09:00,9,February,V-Shape,77,TCT,707.33,31.55,48.23,75.97,1.14,60.78,0.96,58.18,0.67
2024-02-27,09:15,9,February,V-Shape,77,TCT,736.85,32.07,49.49,75.57,1.19,60.46,1.0,60.37,0.67
2024-02-27,09:30,9,February,V-Shape,77,TCT,766.36,32.59,50.74,75.18,1.24,60.14,1.04,62.53,0.67
2024-02-27,09:45,9,February,V-Shape,77,TCT,795.87,33.1,52.0,74.78,1.29,59.82,1.08,64.67,0.67
2024-02-27,10:00,9,February,V-Shape,77,TCT,825.38,33.62,53.25,74.38,1.34,59.51,1.12,66.8,0.67
2024-02-27,10:15,9,February,V-Shape,77,TCT,842.82,34.02,54.09,74.12,1.37,59.29,1.15,68.02,0.67
2024-02-27,10:30,9,February,V-Shape,77,TCT,860.25,34.42,54.93,73.85,1.4,59.08,1.17,69.24,0.67
2024-02-27,10:45,9,February,V-Shape,77,TCT,877.69,34.83,55.77,73.58,1.43,58.87,1.2,70.44,0.67
2024-02-27,11:00,9,February,V-Shape,77,TCT,895.12,35.23,56.61,73.32,1.46,58.66,1.22,71.64,0.67
2024-02-27,11:15,9,February,V-Shape,77,TCT,900.12,35.48,56.99,73.2,1.47,58.56,1.23,71.95,0.67
2024-02-27,11:30,9,February,V-Shape,77,TCT,905.12,35.74,57.37,73.08,1.48,58.46,1.24,72.26,0.67
2024-02-27,11:45,9,February,V-Shape,77,TCT,910.11,35.99,57.75,72.96,1.48,58.37,1.24,72.56,0.67
2024-02-27,12:00,9,February,V-Shape,77,TCT,915.11,36.25,58.13,72.84,1.49,58.27,1.25,72.87,0.67
2024-02-27,12:15,9,February,V-Shape,77,TCT,889.96,36.33,57.58,73.01,1.45,58.41,1.22,71.0,0.67
2024-02-27,12:30,9,February,V-Shape,77,TCT,864.82,36.41,57.03,73.19,1.41,58.55,1.18,69.12,0.67
2024-02-27,12:45,9,February,V-Shape,77,TCT,839.68,36.49,56.48,73.36,1.37,58.69,1.15,67.23,0.67
2024-02-27,13:00,9,February,V-Shape,77,TCT,814.54,36.57,55.93,73.53,1.33,58.83,1.11,65.34,0.67
2024-02-27,13:15,9,February,V-Shape,77,TCT,780.27,36.46,54.96,73.84,1.27,59.07,1.06,62.79,0.67
2024-02-27,13:30,9,February,V-Shape,77,TCT,746.01,36.34,54.0,74.15,1.21,59.32,1.02,60.23,0.67
2024-02-27,13:45,9,February,V-Shape,77,TCT,711.75,36.23,53.03,74.45,1.16,59.56,0.97,57.64,0.67
